caseName,ebn0Db,metric,rawValue,plottedValue,zeroHandlingPolicy
BCH-S300,5,avgDecodeTimeUs,18.75077999999999,18.75077999999999,RAW
BCH-S300,5.2000000000000002,avgDecodeTimeUs,21.90666000000001,21.90666000000001,RAW
BCH-S300,5.4000000000000004,avgDecodeTimeUs,19.805919999999947,19.805919999999947,RAW
BCH-S300,5.5999999999999996,avgDecodeTimeUs,19.395899999999987,19.395899999999987,RAW
BCH-S300,5.7999999999999998,avgDecodeTimeUs,18.871220000000054,18.871220000000054,RAW
BCH-S300,6,avgDecodeTimeUs,20.253779999999985,20.253779999999985,RAW
BCH-S300,6.2000000000000002,avgDecodeTimeUs,19.66242000000008,19.66242000000008,RAW
BCH-S300,6.4000000000000004,avgDecodeTimeUs,18.534860000000002,18.534860000000002,RAW
BCH-S300,6.5999999999999996,avgDecodeTimeUs,18.23217999999999,18.23217999999999,RAW
BCH-S300,6.7999999999999998,avgDecodeTimeUs,17.516700000000007,17.516700000000007,RAW
BCH-S300,7,avgDecodeTimeUs,18.62234,18.62234,RAW
BCH-S300,7.2000000000000002,avgDecodeTimeUs,18.265589116325515,18.265589116325515,RAW
BCH-S300,7.4000000000000004,avgDecodeTimeUs,17.773744595942794,17.773744595942794,RAW
BCH-S300,7.5999999999999996,avgDecodeTimeUs,18.015020664980504,18.015020664980504,RAW
BCH-S300,7.7999999999999998,avgDecodeTimeUs,18.846521885238772,18.846521885238772,RAW
BCH-S300,8,avgDecodeTimeUs,22.15994877362961,22.15994877362961,RAW
BCH-S300,8.1999999999999993,avgDecodeTimeUs,25.734598000000013,25.734598000000013,RAW
BCH-S300,8.4000000000000004,avgDecodeTimeUs,26.142934000000164,26.142934000000164,RAW
BCH-S300,8.5999999999999996,avgDecodeTimeUs,23.884217999999994,23.884217999999994,RAW
BCH-S300,8.8000000000000007,avgDecodeTimeUs,20.04102399999994,20.04102399999994,RAW
BCH-S300,9,avgDecodeTimeUs,21.271248000000092,21.271248000000092,RAW
BCH-B300,4,avgDecodeTimeUs,154.68108000000058,154.68108000000058,RAW
BCH-B300,4.2000000000000002,avgDecodeTimeUs,161.75601999999992,161.75601999999992,RAW
BCH-B300,4.4000000000000004,avgDecodeTimeUs,135.6986999999998,135.6986999999998,RAW
BCH-B300,4.5999999999999996,avgDecodeTimeUs,126.25744000000017,126.25744000000017,RAW
BCH-B300,4.7999999999999998,avgDecodeTimeUs,126.19012000000023,126.19012000000023,RAW
BCH-B300,5,avgDecodeTimeUs,116.77448851774514,116.77448851774514,RAW
BCH-B300,5.2000000000000002,avgDecodeTimeUs,128.12779393095488,128.12779393095488,RAW
BCH-B300,5.4000000000000004,avgDecodeTimeUs,128.10267600000034,128.10267600000034,RAW
BCH-B300,5.5,avgDecodeTimeUs,122.7008260000001,122.7008260000001,RAW
BCH-B300-426,4,avgDecodeTimeUs,1982.7302400000074,1982.7302400000074,RAW
BCH-B300-426,4.2000000000000002,avgDecodeTimeUs,2125.523820000001,2125.523820000001,RAW
BCH-B300-426,4.4000000000000004,avgDecodeTimeUs,2084.9256200000023,2084.9256200000023,RAW
BCH-B300-426,4.5999999999999996,avgDecodeTimeUs,2131.135280000006,2131.135280000006,RAW
BCH-B300-426,4.7999999999999998,avgDecodeTimeUs,2024.2076025379586,2024.2076025379586,RAW
BCH-B300-426,5,avgDecodeTimeUs,2018.0507726655903,2018.0507726655903,RAW
BCH-B300-426,5.2000000000000002,avgDecodeTimeUs,1924.8238620000009,1924.8238620000009,RAW
BCH-B300-426,5.4000000000000004,avgDecodeTimeUs,1928.200952,1928.200952,RAW
BCH-B300-426,5.5,avgDecodeTimeUs,2016.4301100000046,2016.4301100000046,RAW
