plotId,caseId,series,legendLabel,xRaw,xDisplay,yRaw,yPlot,yIsZero,framesProcessed,payloadBitsProcessed,plotSurrogateUsed
stage15_interleaving_formal_k200_m255k207_depth_fer,K200_M255K207,1,无交织,3,3,0,1.0000000000000001e-05,true,50000,10000000,true
stage15_interleaving_formal_k200_m255k207_depth_fer,K200_M255K207,1,无交织,5,5,0,1.0000000000000001e-05,true,50000,10000000,true
stage15_interleaving_formal_k200_m255k207_depth_fer,K200_M255K207,1,无交织,8,8,0.81699999999999995,0.81699999999999995,false,1000,200000,false
stage15_interleaving_formal_k200_m255k207_depth_fer,K200_M255K207,1,无交织,10,10,0.82899999999999996,0.82899999999999996,false,1000,200000,false
stage15_interleaving_formal_k200_m255k207_depth_fer,K200_M255K207,1,无交织,15,15,0.85199999999999998,0.85199999999999998,false,1000,200000,false
stage15_interleaving_formal_k200_m255k207_depth_fer,K200_M255K207,1,无交织,20,20,0.89600000000000002,0.89600000000000002,false,1000,200000,false
stage15_interleaving_formal_k200_m255k207_depth_fer,K200_M255K207,1,无交织,30,30,0.90900000000000003,0.90900000000000003,false,1000,200000,false
stage15_interleaving_formal_k200_m255k207_depth_fer,K200_M255K207,4,D=4,3,3,0,1.0000000000000001e-05,true,50000,10000000,true
stage15_interleaving_formal_k200_m255k207_depth_fer,K200_M255K207,4,D=4,5,5,0,1.0000000000000001e-05,true,50000,10000000,true
stage15_interleaving_formal_k200_m255k207_depth_fer,K200_M255K207,4,D=4,8,8,1,1,false,1000,200000,false
stage15_interleaving_formal_k200_m255k207_depth_fer,K200_M255K207,4,D=4,10,10,1,1,false,1000,200000,false
stage15_interleaving_formal_k200_m255k207_depth_fer,K200_M255K207,4,D=4,15,15,1,1,false,1000,200000,false
stage15_interleaving_formal_k200_m255k207_depth_fer,K200_M255K207,4,D=4,20,20,1,1,false,1000,200000,false
stage15_interleaving_formal_k200_m255k207_depth_fer,K200_M255K207,4,D=4,30,30,1,1,false,1000,200000,false
stage15_interleaving_formal_k200_m255k207_depth_fer,K200_M255K207,8,D=8,3,3,0,1.0000000000000001e-05,true,50000,10000000,true
stage15_interleaving_formal_k200_m255k207_depth_fer,K200_M255K207,8,D=8,5,5,0,1.0000000000000001e-05,true,50000,10000000,true
stage15_interleaving_formal_k200_m255k207_depth_fer,K200_M255K207,8,D=8,8,8,1,1,false,1000,200000,false
stage15_interleaving_formal_k200_m255k207_depth_fer,K200_M255K207,8,D=8,10,10,1,1,false,1000,200000,false
stage15_interleaving_formal_k200_m255k207_depth_fer,K200_M255K207,8,D=8,15,15,1,1,false,1000,200000,false
stage15_interleaving_formal_k200_m255k207_depth_fer,K200_M255K207,8,D=8,20,20,1,1,false,1000,200000,false
stage15_interleaving_formal_k200_m255k207_depth_fer,K200_M255K207,8,D=8,30,30,1,1,false,1000,200000,false
stage15_interleaving_formal_k200_m255k207_depth_fer,K200_M255K207,16,D=16,3,3,0,1.0000000000000001e-05,true,50000,10000000,true
stage15_interleaving_formal_k200_m255k207_depth_fer,K200_M255K207,16,D=16,5,5,0,1.0000000000000001e-05,true,50000,10000000,true
stage15_interleaving_formal_k200_m255k207_depth_fer,K200_M255K207,16,D=16,8,8,1,1,false,1000,200000,false
stage15_interleaving_formal_k200_m255k207_depth_fer,K200_M255K207,16,D=16,10,10,1,1,false,1000,200000,false
stage15_interleaving_formal_k200_m255k207_depth_fer,K200_M255K207,16,D=16,15,15,1,1,false,1000,200000,false
stage15_interleaving_formal_k200_m255k207_depth_fer,K200_M255K207,16,D=16,20,20,1,1,false,1000,200000,false
stage15_interleaving_formal_k200_m255k207_depth_fer,K200_M255K207,16,D=16,30,30,1,1,false,1000,200000,false
