stage,mode,caseName,payloadLength,encodedLength,organization,correctionCapabilityT,burstLength,relativeStartInSubblock,interleaverMode,payloadCount,legalStartCountPerPayload,totalPatterns,processedFrames,processedBits,bitErrors,frameErrors,BER,FER,trueSuccessRate,reportedSuccessRate,decoderFailureRate,miscorrectionRate,explicitFailureWithWrongPayloadPatterns,averageTouchedSubblocks,averageMaximumSubblockErrorWeight,fractionAllSubblocksWithinGuaranteedRegion,averageSubblocksWithOneError,averageSubblocksWithMoreThanOneError,minimumFailingStart,maximumSuccessfulStart,allStartsGuaranteedCorrect,theoreticalGuaranteedRegion,ferWilson95Low,ferWilson95High,masterSeed,caseSeed,lengthSeed,randomStartSeed,stopReason,runtimeSeconds,configHash,permutationHash,inversePermutationHash,errorWeightConserved,pairedFrameCount
s2-07d,formal,BCH-B300,300,390,WHOLE_BLOCK_SHORTENED,10,2,,NONE,100000,389,100000,100000,30000000,0,0,0,0,1,1,0,0,0,1,2,1,0,1,,388,true,true,0,3.8413112583039631e-05,2026072607,16952284447138302587,3276565547809796431,3276565547809796431,MAXIMUM_FRAMES,3.54424765,4be680936380ea21,b68a989ea78bd8ca,b68a989ea78bd8ca,true,100000
s2-07d,formal,BCH-B300,300,390,WHOLE_BLOCK_SHORTENED,10,2,,FIXED_RANDOM,100000,389,100000,100000,30000000,0,0,0,0,1,1,0,0,0,1,2,1,0,1,,388,true,true,0,3.8413112583039631e-05,2026072607,16952284447138302587,3276565547809796431,3276565547809796431,MAXIMUM_FRAMES,3.54424765,4be680936380ea21,1e102dea679dcaf2,42d21fbe2eb4ada2,true,100000
s2-07d,formal,BCH-B300,300,390,WHOLE_BLOCK_SHORTENED,10,3,,NONE,100000,388,100000,100000,30000000,0,0,0,0,1,1,0,0,0,1,3,1,0,1,,387,true,true,0,3.8413112583039631e-05,2026072607,16952284447138302587,1620067162763893191,1620067162763893191,MAXIMUM_FRAMES,3.7758124999999998,9fd7bc507c03e337,b68a989ea78bd8ca,b68a989ea78bd8ca,true,100000
s2-07d,formal,BCH-B300,300,390,WHOLE_BLOCK_SHORTENED,10,3,,FIXED_RANDOM,100000,388,100000,100000,30000000,0,0,0,0,1,1,0,0,0,1,3,1,0,1,,387,true,true,0,3.8413112583039631e-05,2026072607,16952284447138302587,1620067162763893191,1620067162763893191,MAXIMUM_FRAMES,3.7758124999999998,9fd7bc507c03e337,1e102dea679dcaf2,42d21fbe2eb4ada2,true,100000
s2-07d,formal,BCH-B300,300,390,WHOLE_BLOCK_SHORTENED,10,4,,NONE,100000,387,100000,100000,30000000,0,0,0,0,1,1,0,0,0,1,4,1,0,1,,386,true,true,0,3.8413112583039631e-05,2026072607,16952284447138302587,18202572081130162372,18202572081130162372,MAXIMUM_FRAMES,4.0287550999999997,f02c48a910aa97ab,b68a989ea78bd8ca,b68a989ea78bd8ca,true,100000
s2-07d,formal,BCH-B300,300,390,WHOLE_BLOCK_SHORTENED,10,4,,FIXED_RANDOM,100000,387,100000,100000,30000000,0,0,0,0,1,1,0,0,0,1,4,1,0,1,,386,true,true,0,3.8413112583039631e-05,2026072607,16952284447138302587,18202572081130162372,18202572081130162372,MAXIMUM_FRAMES,4.0287550999999997,f02c48a910aa97ab,1e102dea679dcaf2,42d21fbe2eb4ada2,true,100000
s2-07d,formal,BCH-B300,300,390,WHOLE_BLOCK_SHORTENED,10,5,,NONE,100000,386,100000,100000,30000000,0,0,0,0,1,1,0,0,0,1,5,1,0,1,,385,true,true,0,3.8413112583039631e-05,2026072607,16952284447138302587,15562383142359888273,15562383142359888273,MAXIMUM_FRAMES,4.2757408000000003,8f91433b755fc1a0,b68a989ea78bd8ca,b68a989ea78bd8ca,true,100000
s2-07d,formal,BCH-B300,300,390,WHOLE_BLOCK_SHORTENED,10,5,,FIXED_RANDOM,100000,386,100000,100000,30000000,0,0,0,0,1,1,0,0,0,1,5,1,0,1,,385,true,true,0,3.8413112583039631e-05,2026072607,16952284447138302587,15562383142359888273,15562383142359888273,MAXIMUM_FRAMES,4.2757408000000003,8f91433b755fc1a0,1e102dea679dcaf2,42d21fbe2eb4ada2,true,100000
s2-07d,formal,BCH-B300,300,390,WHOLE_BLOCK_SHORTENED,10,6,,NONE,100000,385,100000,100000,30000000,0,0,0,0,1,1,0,0,0,1,6,1,0,1,,384,true,true,0,3.8413112583039631e-05,2026072607,16952284447138302587,2670513084709447748,2670513084709447748,MAXIMUM_FRAMES,4.4653646499999997,e0f5b71a5869d9f2,b68a989ea78bd8ca,b68a989ea78bd8ca,true,100000
s2-07d,formal,BCH-B300,300,390,WHOLE_BLOCK_SHORTENED,10,6,,FIXED_RANDOM,100000,385,100000,100000,30000000,0,0,0,0,1,1,0,0,0,1,6,1,0,1,,384,true,true,0,3.8413112583039631e-05,2026072607,16952284447138302587,2670513084709447748,2670513084709447748,MAXIMUM_FRAMES,4.4653646499999997,e0f5b71a5869d9f2,1e102dea679dcaf2,42d21fbe2eb4ada2,true,100000
s2-07d,formal,BCH-B300,300,390,WHOLE_BLOCK_SHORTENED,10,7,,NONE,100000,384,100000,100000,30000000,0,0,0,0,1,1,0,0,0,1,7,1,0,1,,383,true,true,0,3.8413112583039631e-05,2026072607,16952284447138302587,10502330708316180716,10502330708316180716,MAXIMUM_FRAMES,4.7279306999999999,2f58df597280e5b4,b68a989ea78bd8ca,b68a989ea78bd8ca,true,100000
s2-07d,formal,BCH-B300,300,390,WHOLE_BLOCK_SHORTENED,10,7,,FIXED_RANDOM,100000,384,100000,100000,30000000,0,0,0,0,1,1,0,0,0,1,7,1,0,1,,383,true,true,0,3.8413112583039631e-05,2026072607,16952284447138302587,10502330708316180716,10502330708316180716,MAXIMUM_FRAMES,4.7279306999999999,2f58df597280e5b4,1e102dea679dcaf2,42d21fbe2eb4ada2,true,100000
s2-07d,formal,BCH-B300,300,390,WHOLE_BLOCK_SHORTENED,10,8,,NONE,100000,383,100000,100000,30000000,0,0,0,0,1,1,0,0,0,1,8,1,0,1,,382,true,true,0,3.8413112583039631e-05,2026072607,16952284447138302587,6042575356317848957,6042575356317848957,MAXIMUM_FRAMES,5.11163335,ab6f491c3e7a4428,b68a989ea78bd8ca,b68a989ea78bd8ca,true,100000
s2-07d,formal,BCH-B300,300,390,WHOLE_BLOCK_SHORTENED,10,8,,FIXED_RANDOM,100000,383,100000,100000,30000000,0,0,0,0,1,1,0,0,0,1,8,1,0,1,,382,true,true,0,3.8413112583039631e-05,2026072607,16952284447138302587,6042575356317848957,6042575356317848957,MAXIMUM_FRAMES,5.11163335,ab6f491c3e7a4428,1e102dea679dcaf2,42d21fbe2eb4ada2,true,100000
s2-07d,formal,BCH-B300,300,390,WHOLE_BLOCK_SHORTENED,10,9,,NONE,100000,382,100000,100000,30000000,0,0,0,0,1,1,0,0,0,1,9,1,0,1,,381,true,true,0,3.8413112583039631e-05,2026072607,16952284447138302587,7854607056820044166,7854607056820044166,MAXIMUM_FRAMES,5.4271601,396f8633aa814a7e,b68a989ea78bd8ca,b68a989ea78bd8ca,true,100000
s2-07d,formal,BCH-B300,300,390,WHOLE_BLOCK_SHORTENED,10,9,,FIXED_RANDOM,100000,382,100000,100000,30000000,0,0,0,0,1,1,0,0,0,1,9,1,0,1,,381,true,true,0,3.8413112583039631e-05,2026072607,16952284447138302587,7854607056820044166,7854607056820044166,MAXIMUM_FRAMES,5.4271601,396f8633aa814a7e,1e102dea679dcaf2,42d21fbe2eb4ada2,true,100000
s2-07d,formal,BCH-B300,300,390,WHOLE_BLOCK_SHORTENED,10,10,,NONE,100000,381,100000,100000,30000000,0,0,0,0,1,1,0,0,0,1,10,1,0,1,,380,true,true,0,3.8413112583039631e-05,2026072607,16952284447138302587,11688912896537032140,11688912896537032140,MAXIMUM_FRAMES,5.7705285000000002,3abfff72be511e2e,b68a989ea78bd8ca,b68a989ea78bd8ca,true,100000
s2-07d,formal,BCH-B300,300,390,WHOLE_BLOCK_SHORTENED,10,10,,FIXED_RANDOM,100000,381,100000,100000,30000000,0,0,0,0,1,1,0,0,0,1,10,1,0,1,,380,true,true,0,3.8413112583039631e-05,2026072607,16952284447138302587,11688912896537032140,11688912896537032140,MAXIMUM_FRAMES,5.7705285000000002,3abfff72be511e2e,1e102dea679dcaf2,42d21fbe2eb4ada2,true,100000
s2-07d,formal,BCH-B300,300,390,WHOLE_BLOCK_SHORTENED,10,11,,NONE,5000,380,5000,5000,1500000,42751,3953,0.028500666666666667,0.79059999999999997,0.2094,0,1,0,3953,1,11,0,0,1,0,379,false,false,0.77910108712826376,0.80165272450126901,2026072607,16952284447138302587,17042706257638449857,17042706257638449857,PAIRED_TARGET_FRAME_ERRORS,0.28504744999999998,1b4bf25ce256bf1f,b68a989ea78bd8ca,b68a989ea78bd8ca,true,5000
s2-07d,formal,BCH-B300,300,390,WHOLE_BLOCK_SHORTENED,10,11,,FIXED_RANDOM,5000,380,5000,5000,1500000,41876,5000,0.027917333333333332,1,0,0,1,0,5000,1,11,0,0,1,0,0,false,false,0.99923229805494307,1,2026072607,16952284447138302587,17042706257638449857,17042706257638449857,PAIRED_TARGET_FRAME_ERRORS,0.28504744999999998,1b4bf25ce256bf1f,1e102dea679dcaf2,42d21fbe2eb4ada2,true,5000
s2-07d,formal,BCH-B300,300,390,WHOLE_BLOCK_SHORTENED,10,12,,NONE,5000,379,5000,5000,1500000,46330,3931,0.030886666666666666,0.78620000000000001,0.21379999999999999,0,1,0,3931,1,12,0,0,1,0,378,false,false,0.77461846354074426,0.79734210386590521,2026072607,16952284447138302587,5852064647851745440,5852064647851745440,PAIRED_TARGET_FRAME_ERRORS,0.28333324999999998,aaa680fcf1505ab1,b68a989ea78bd8ca,b68a989ea78bd8ca,true,5000
s2-07d,formal,BCH-B300,300,390,WHOLE_BLOCK_SHORTENED,10,12,,FIXED_RANDOM,5000,379,5000,5000,1500000,45685,5000,0.030456666666666667,1,0,0,1,0,5000,1,12,0,0,1,0,0,false,false,0.99923229805494307,1,2026072607,16952284447138302587,5852064647851745440,5852064647851745440,PAIRED_TARGET_FRAME_ERRORS,0.28333324999999998,aaa680fcf1505ab1,1e102dea679dcaf2,42d21fbe2eb4ada2,true,5000
s2-07d,formal,BCH-B300,300,390,WHOLE_BLOCK_SHORTENED,10,13,,NONE,5000,378,5000,5000,1500000,50485,3968,0.033656666666666668,0.79359999999999997,0.2064,0,1,0,3968,1,13,0,0,1,0,377,false,false,0.78215855859590677,0.80459064682195569,2026072607,16952284447138302587,14721185324884221006,14721185324884221006,PAIRED_TARGET_FRAME_ERRORS,0.28852650000000002,ecbe291b4157b0ad,b68a989ea78bd8ca,b68a989ea78bd8ca,true,5000
s2-07d,formal,BCH-B300,300,390,WHOLE_BLOCK_SHORTENED,10,13,,FIXED_RANDOM,5000,378,5000,5000,1500000,49693,5000,0.033128666666666667,1,0,0,1,0,5000,1,13,0,0,1,0,0,false,false,0.99923229805494307,1,2026072607,16952284447138302587,14721185324884221006,14721185324884221006,PAIRED_TARGET_FRAME_ERRORS,0.28852650000000002,ecbe291b4157b0ad,1e102dea679dcaf2,42d21fbe2eb4ada2,true,5000
s2-07d,formal,BCH-B300,300,390,WHOLE_BLOCK_SHORTENED,10,14,,NONE,5000,377,5000,5000,1500000,54888,4006,0.036592,0.80120000000000002,0.1988,0,1,0,4006,1,14,0,0,1,0,376,false,false,0.78990839166721272,0.812029144681085,2026072607,16952284447138302587,1513869932821122325,1513869932821122325,PAIRED_TARGET_FRAME_ERRORS,0.28839730000000002,0a0c2a413e58ab6d,b68a989ea78bd8ca,b68a989ea78bd8ca,true,5000
s2-07d,formal,BCH-B300,300,390,WHOLE_BLOCK_SHORTENED,10,14,,FIXED_RANDOM,5000,377,5000,5000,1500000,53251,5000,0.035500666666666666,1,0,0,1,0,5000,1,14,0,0,1,0,0,false,false,0.99923229805494307,1,2026072607,16952284447138302587,1513869932821122325,1513869932821122325,PAIRED_TARGET_FRAME_ERRORS,0.28839730000000002,0a0c2a413e58ab6d,1e102dea679dcaf2,42d21fbe2eb4ada2,true,5000
s2-07d,formal,BCH-B300,300,390,WHOLE_BLOCK_SHORTENED,10,15,,NONE,5000,376,5000,5000,1500000,58441,3993,0.038960666666666664,0.79859999999999998,0.2014,0,1,0,3993,1,15,0,0,1,0,375,false,false,0.78725643897454467,0.80948508942386721,2026072607,16952284447138302587,12404653343203574246,12404653343203574246,PAIRED_TARGET_FRAME_ERRORS,0.28735875,43af46d1314b8f84,b68a989ea78bd8ca,b68a989ea78bd8ca,true,5000
s2-07d,formal,BCH-B300,300,390,WHOLE_BLOCK_SHORTENED,10,15,,FIXED_RANDOM,5000,376,5000,5000,1500000,57256,5000,0.038170666666666665,1,0,0,1,0,5000,1,15,0,0,1,0,0,false,false,0.99923229805494307,1,2026072607,16952284447138302587,12404653343203574246,12404653343203574246,PAIRED_TARGET_FRAME_ERRORS,0.28735875,43af46d1314b8f84,1e102dea679dcaf2,42d21fbe2eb4ada2,true,5000
s2-07d,formal,BCH-B300,300,390,WHOLE_BLOCK_SHORTENED,10,16,,NONE,5000,375,5000,5000,1500000,62852,4024,0.041901333333333332,0.80479999999999996,0.19520000000000001,0,1,0,4024,1,16,0,0,1,0,374,false,false,0.79358154289123417,0.81555046600305892,2026072607,16952284447138302587,10985607443237393461,10985607443237393461,PAIRED_TARGET_FRAME_ERRORS,0.29176210000000002,2731090795bc59ea,b68a989ea78bd8ca,b68a989ea78bd8ca,true,5000
s2-07d,formal,BCH-B300,300,390,WHOLE_BLOCK_SHORTENED,10,16,,FIXED_RANDOM,5000,375,5000,5000,1500000,61030,5000,0.04068666666666667,1,0,0,1,0,5000,1,16,0,0,1,0,0,false,false,0.99923229805494307,1,2026072607,16952284447138302587,10985607443237393461,10985607443237393461,PAIRED_TARGET_FRAME_ERRORS,0.29176210000000002,2731090795bc59ea,1e102dea679dcaf2,42d21fbe2eb4ada2,true,5000
s2-07d,formal,BCH-B300,300,390,WHOLE_BLOCK_SHORTENED,10,17,,NONE,5000,374,5000,5000,1500000,66443,3999,0.044295333333333332,0.79979999999999996,0.20019999999999999,0,1,0,3999,1,17,0,0,1,0,373,false,false,0.78848032642101828,0.81065935949272538,2026072607,16952284447138302587,10569124204798522705,10569124204798522705,PAIRED_TARGET_FRAME_ERRORS,0.2830799,7639fd8bfb44f07d,b68a989ea78bd8ca,b68a989ea78bd8ca,true,5000
s2-07d,formal,BCH-B300,300,390,WHOLE_BLOCK_SHORTENED,10,17,,FIXED_RANDOM,5000,374,5000,5000,1500000,64465,5000,0.04297666666666667,1,0,0,1,0,5000,1,17,0,0,1,0,0,false,false,0.99923229805494307,1,2026072607,16952284447138302587,10569124204798522705,10569124204798522705,PAIRED_TARGET_FRAME_ERRORS,0.2830799,7639fd8bfb44f07d,1e102dea679dcaf2,42d21fbe2eb4ada2,true,5000
s2-07d,formal,BCH-B300,300,390,WHOLE_BLOCK_SHORTENED,10,18,,NONE,5000,373,5000,5000,1500000,71635,4085,0.047756666666666669,0.81699999999999995,0.183,0,1,0,4085,1,18,0,0,1,0,372,false,false,0.8060403373335242,0.82747293963330948,2026072607,16952284447138302587,4916468921906678432,4916468921906678432,PAIRED_TARGET_FRAME_ERRORS,0.28666694999999998,cb2771c67e9f9ffc,b68a989ea78bd8ca,b68a989ea78bd8ca,true,5000
s2-07d,formal,BCH-B300,300,390,WHOLE_BLOCK_SHORTENED,10,18,,FIXED_RANDOM,5000,373,5000,5000,1500000,68535,5000,0.045690000000000001,1,0,0,1,0,5000,1,18,0,0,1,0,0,false,false,0.99923229805494307,1,2026072607,16952284447138302587,4916468921906678432,4916468921906678432,PAIRED_TARGET_FRAME_ERRORS,0.28666694999999998,cb2771c67e9f9ffc,1e102dea679dcaf2,42d21fbe2eb4ada2,true,5000
s2-07d,formal,BCH-B300,300,390,WHOLE_BLOCK_SHORTENED,10,19,,NONE,5000,372,5000,5000,1500000,74057,4015,0.049371333333333337,0.80300000000000005,0.19700000000000001,0,1,0,4015,1,19,0,0,1,0,371,false,false,0.79174478917934499,0.81378998344195064,2026072607,16952284447138302587,4648041761809459575,4648041761809459575,PAIRED_TARGET_FRAME_ERRORS,0.28366649999999999,b71545bfab817891,b68a989ea78bd8ca,b68a989ea78bd8ca,true,5000
s2-07d,formal,BCH-B300,300,390,WHOLE_BLOCK_SHORTENED,10,19,,FIXED_RANDOM,5000,372,5000,5000,1500000,72431,5000,0.048287333333333335,1,0,0,1,0,5000,1,19,0,0,1,0,0,false,false,0.99923229805494307,1,2026072607,16952284447138302587,4648041761809459575,4648041761809459575,PAIRED_TARGET_FRAME_ERRORS,0.28366649999999999,b71545bfab817891,1e102dea679dcaf2,42d21fbe2eb4ada2,true,5000
s2-07d,formal,BCH-B300,300,390,WHOLE_BLOCK_SHORTENED,10,20,,NONE,5000,371,5000,5000,1500000,78832,4079,0.052554666666666666,0.81579999999999997,0.1842,0,1,0,4079,1,20,0,0,1,0,370,false,false,0.80481411405208492,0.82630100539941698,2026072607,16952284447138302587,17050025772123467777,17050025772123467777,PAIRED_TARGET_FRAME_ERRORS,0.28422185,32b8697a7ae5c075,b68a989ea78bd8ca,b68a989ea78bd8ca,true,5000
s2-07d,formal,BCH-B300,300,390,WHOLE_BLOCK_SHORTENED,10,20,,FIXED_RANDOM,5000,371,5000,5000,1500000,76196,5000,0.050797333333333333,1,0,0,1,0,5000,1,20,0,0,1,0,0,false,false,0.99923229805494307,1,2026072607,16952284447138302587,17050025772123467777,17050025772123467777,PAIRED_TARGET_FRAME_ERRORS,0.28422185,32b8697a7ae5c075,1e102dea679dcaf2,42d21fbe2eb4ada2,true,5000
s2-07d,formal,BCH-B300,300,390,WHOLE_BLOCK_SHORTENED,10,21,,NONE,5000,370,5000,5000,1500000,82814,4078,0.055209333333333332,0.81559999999999999,0.18440000000000001,0,1,0,4078,1,21,0,0,1,0,369,false,false,0.80460976016243413,0.82610566636984595,2026072607,16952284447138302587,9282478297028561939,9282478297028561939,PAIRED_TARGET_FRAME_ERRORS,0.28615950000000001,70315b2d183e8ce5,b68a989ea78bd8ca,b68a989ea78bd8ca,true,5000
s2-07d,formal,BCH-B300,300,390,WHOLE_BLOCK_SHORTENED,10,21,,FIXED_RANDOM,5000,370,5000,5000,1500000,79953,5000,0.053302000000000002,1,0,0,1,0,5000,1,21,0,0,1,0,0,false,false,0.99923229805494307,1,2026072607,16952284447138302587,9282478297028561939,9282478297028561939,PAIRED_TARGET_FRAME_ERRORS,0.28615950000000001,70315b2d183e8ce5,1e102dea679dcaf2,42d21fbe2eb4ada2,true,5000
s2-07d,formal,BCH-B300,300,390,WHOLE_BLOCK_SHORTENED,10,22,,NONE,5000,369,5000,5000,1500000,85907,4062,0.057271333333333334,0.81240000000000001,0.18759999999999999,0,1,0,4062,1,22,0,0,1,0,368,false,false,0.80134073899582436,0.82297960082890398,2026072607,16952284447138302587,422407953427556055,422407953427556055,PAIRED_TARGET_FRAME_ERRORS,0.29204609999999998,c046401c01681d60,b68a989ea78bd8ca,b68a989ea78bd8ca,true,5000
s2-07d,formal,BCH-B300,300,390,WHOLE_BLOCK_SHORTENED,10,22,,FIXED_RANDOM,5000,369,5000,5000,1500000,83833,5000,0.05588866666666667,1,0,0,1,0,5000,1,22,0,0,1,0,0,false,false,0.99923229805494307,1,2026072607,16952284447138302587,422407953427556055,422407953427556055,PAIRED_TARGET_FRAME_ERRORS,0.29204609999999998,c046401c01681d60,1e102dea679dcaf2,42d21fbe2eb4ada2,true,5000
s2-07d,formal,BCH-B300,300,390,WHOLE_BLOCK_SHORTENED,10,23,,NONE,5000,368,5000,5000,1500000,89182,4031,0.05945466666666667,0.80620000000000003,0.1938,0,1,0,4031,1,23,0,0,1,0,367,false,false,0.79501037775330341,0.81691948157554373,2026072607,16952284447138302587,12208843904676198212,12208843904676198212,PAIRED_TARGET_FRAME_ERRORS,0.29398839999999998,ea3b88911ab38db4,b68a989ea78bd8ca,b68a989ea78bd8ca,true,5000
s2-07d,formal,BCH-B300,300,390,WHOLE_BLOCK_SHORTENED,10,23,,FIXED_RANDOM,5000,368,5000,5000,1500000,87453,5000,0.058302,1,0,0,1,0,5000,1,23,0,0,1,0,0,false,false,0.99923229805494307,1,2026072607,16952284447138302587,12208843904676198212,12208843904676198212,PAIRED_TARGET_FRAME_ERRORS,0.29398839999999998,ea3b88911ab38db4,1e102dea679dcaf2,42d21fbe2eb4ada2,true,5000
s2-07d,formal,BCH-B300,300,390,WHOLE_BLOCK_SHORTENED,10,24,,NONE,5000,367,5000,5000,1500000,93735,4063,0.062489999999999997,0.81259999999999999,0.18740000000000001,0,1,0,4063,1,24,0,0,1,0,366,false,false,0.8015450176995097,0.82317501504444068,2026072607,16952284447138302587,8858242677514882731,8858242677514882731,PAIRED_TARGET_FRAME_ERRORS,0.28601945000000001,4ecd14dc993666ac,b68a989ea78bd8ca,b68a989ea78bd8ca,true,5000
s2-07d,formal,BCH-B300,300,390,WHOLE_BLOCK_SHORTENED,10,24,,FIXED_RANDOM,5000,367,5000,5000,1500000,91415,5000,0.060943333333333335,1,0,0,1,0,5000,1,24,0,0,1,0,0,false,false,0.99923229805494307,1,2026072607,16952284447138302587,8858242677514882731,8858242677514882731,PAIRED_TARGET_FRAME_ERRORS,0.28601945000000001,4ecd14dc993666ac,1e102dea679dcaf2,42d21fbe2eb4ada2,true,5000
s2-07d,formal,BCH-B300,300,390,WHOLE_BLOCK_SHORTENED,10,25,,NONE,5000,366,5000,5000,1500000,97764,4073,0.065175999999999998,0.81459999999999999,0.18540000000000001,0,1,0,4073,1,25,0,0,1,0,365,false,false,0.80358806174381114,0.82512890019235896,2026072607,16952284447138302587,7259074468034662258,7259074468034662258,PAIRED_TARGET_FRAME_ERRORS,0.28856674999999998,522c3d7b95dec36c,b68a989ea78bd8ca,b68a989ea78bd8ca,true,5000
s2-07d,formal,BCH-B300,300,390,WHOLE_BLOCK_SHORTENED,10,25,,FIXED_RANDOM,5000,366,5000,5000,1500000,95269,5000,0.063512666666666662,1,0,0,1,0,5000,1,25,0,0,1,0,0,false,false,0.99923229805494307,1,2026072607,16952284447138302587,7259074468034662258,7259074468034662258,PAIRED_TARGET_FRAME_ERRORS,0.28856674999999998,522c3d7b95dec36c,1e102dea679dcaf2,42d21fbe2eb4ada2,true,5000
s2-07d,formal,BCH-B300,300,390,WHOLE_BLOCK_SHORTENED,10,26,,NONE,5000,365,5000,5000,1500000,102490,4093,0.068326666666666661,0.81859999999999999,0.18140000000000001,0,1,0,4093,1,26,0,0,1,0,364,false,false,0.80767556992146816,0.82903525039914139,2026072607,16952284447138302587,13566985282438307240,13566985282438307240,PAIRED_TARGET_FRAME_ERRORS,0.28432125000000003,9a71ad67d5b211e9,b68a989ea78bd8ca,b68a989ea78bd8ca,true,5000
s2-07d,formal,BCH-B300,300,390,WHOLE_BLOCK_SHORTENED,10,26,,FIXED_RANDOM,5000,365,5000,5000,1500000,99139,5000,0.066092666666666661,1,0,0,1,0,5000,1,26,0,0,1,0,0,false,false,0.99923229805494307,1,2026072607,16952284447138302587,13566985282438307240,13566985282438307240,PAIRED_TARGET_FRAME_ERRORS,0.28432125000000003,9a71ad67d5b211e9,1e102dea679dcaf2,42d21fbe2eb4ada2,true,5000
s2-07d,formal,BCH-B300,300,390,WHOLE_BLOCK_SHORTENED,10,27,,NONE,5000,364,5000,5000,1500000,107898,4174,0.071931999999999996,0.83479999999999999,0.16520000000000001,0,1,0,4174,1,27,0,0,1,0,363,false,false,0.82425030417659961,0.8448356426009902,2026072607,16952284447138302587,2791902003479814781,2791902003479814781,PAIRED_TARGET_FRAME_ERRORS,0.28887119999999999,2cc32e4812a19af3,b68a989ea78bd8ca,b68a989ea78bd8ca,true,5000
s2-07d,formal,BCH-B300,300,390,WHOLE_BLOCK_SHORTENED,10,27,,FIXED_RANDOM,5000,364,5000,5000,1500000,102997,5000,0.068664666666666666,1,0,0,1,0,5000,1,27,0,0,1,0,0,false,false,0.99923229805494307,1,2026072607,16952284447138302587,2791902003479814781,2791902003479814781,PAIRED_TARGET_FRAME_ERRORS,0.28887119999999999,2cc32e4812a19af3,1e102dea679dcaf2,42d21fbe2eb4ada2,true,5000
s2-07d,formal,BCH-B300,300,390,WHOLE_BLOCK_SHORTENED,10,28,,NONE,5000,363,5000,5000,1500000,111112,4170,0.074074666666666664,0.83399999999999996,0.16600000000000001,0,1,0,4170,1,28,0,0,1,0,362,false,false,0.82343099934826391,0.84405617575243796,2026072607,16952284447138302587,17108349791230840235,17108349791230840235,PAIRED_TARGET_FRAME_ERRORS,0.28925735000000002,889f4723ec2ad4f4,b68a989ea78bd8ca,b68a989ea78bd8ca,true,5000
s2-07d,formal,BCH-B300,300,390,WHOLE_BLOCK_SHORTENED,10,28,,FIXED_RANDOM,5000,363,5000,5000,1500000,107085,5000,0.071389999999999995,1,0,0,1,0,5000,1,28,0,0,1,0,0,false,false,0.99923229805494307,1,2026072607,16952284447138302587,17108349791230840235,17108349791230840235,PAIRED_TARGET_FRAME_ERRORS,0.28925735000000002,889f4723ec2ad4f4,1e102dea679dcaf2,42d21fbe2eb4ada2,true,5000
s2-07d,formal,BCH-B300,300,390,WHOLE_BLOCK_SHORTENED,10,29,,NONE,5000,362,5000,5000,1500000,113898,4104,0.075931999999999999,0.82079999999999997,0.1792,0,1,0,4104,1,29,0,0,1,0,361,false,false,0.80992452060616071,0.8311829218258906,2026072607,16952284447138302587,8288127915223933164,8288127915223933164,PAIRED_TARGET_FRAME_ERRORS,0.28622720000000001,8fb9d051fb5c4c6e,b68a989ea78bd8ca,b68a989ea78bd8ca,true,5000
s2-07d,formal,BCH-B300,300,390,WHOLE_BLOCK_SHORTENED,10,29,,FIXED_RANDOM,5000,362,5000,5000,1500000,110617,5000,0.073744666666666667,1,0,0,1,0,5000,1,29,0,0,1,0,0,false,false,0.99923229805494307,1,2026072607,16952284447138302587,8288127915223933164,8288127915223933164,PAIRED_TARGET_FRAME_ERRORS,0.28622720000000001,8fb9d051fb5c4c6e,1e102dea679dcaf2,42d21fbe2eb4ada2,true,5000
s2-07d,formal,BCH-B300,300,390,WHOLE_BLOCK_SHORTENED,10,30,,NONE,5000,361,5000,5000,1500000,119352,4175,0.079568,0.83499999999999996,0.16500000000000001,0,1,0,4175,1,30,0,0,1,0,360,false,false,0.82445514386640584,0.84503049583040579,2026072607,16952284447138302587,8274444404074462216,8274444404074462216,PAIRED_TARGET_FRAME_ERRORS,0.28600185,d138444574e3fd83,b68a989ea78bd8ca,b68a989ea78bd8ca,true,5000
s2-07d,formal,BCH-B300,300,390,WHOLE_BLOCK_SHORTENED,10,30,,FIXED_RANDOM,5000,361,5000,5000,1500000,114223,5000,0.07614866666666667,1,0,0,1,0,5000,1,30,0,0,1,0,0,false,false,0.99923229805494307,1,2026072607,16952284447138302587,8274444404074462216,8274444404074462216,PAIRED_TARGET_FRAME_ERRORS,0.28600185,d138444574e3fd83,1e102dea679dcaf2,42d21fbe2eb4ada2,true,5000
s2-07d,formal,BCH-B300,300,390,WHOLE_BLOCK_SHORTENED,10,31,,NONE,5000,360,5000,5000,1500000,123238,4172,0.082158666666666672,0.83440000000000003,0.1656,0,1,0,4172,1,31,0,0,1,0,359,false,false,0.82384064099190701,0.84444591994723894,2026072607,16952284447138302587,4714847432003687444,4714847432003687444,PAIRED_TARGET_FRAME_ERRORS,0.27583249999999998,fec51fd6ee40075a,b68a989ea78bd8ca,b68a989ea78bd8ca,true,5000
