runLayer,experimentId,candidateId,rateCase,targetFerLevel,snrDb,esN0Db,ebN0Db,actualRate,sigmaSquared,windowBits,slideBits,dtb,frames,bitErrors,frameErrors,BER,FER,berCiLow,berCiHigh,ferCiLow,ferCiHigh,boundaryBER,nonBoundaryBER,mismatchVsBlockBits,mismatchVsBlockFrames,relativeFerIncreaseVsBlock,firstOutputDelaySymbols,avgDecisionDelaySymbols,p95DecisionDelaySymbols,maxDecisionDelaySymbols,fullFrameLastDecisionSymbol,steadyOutputIntervalMean,steadyOutputIntervalP95,windowCount,outputBatchCount,windowTriggerCount,ACSCount,tracebackOperations,avgWindowProcessingTimeUs,p95WindowProcessingTimeUs,medianWindowProcessingTimeUs,maxWindowProcessingTimeUs,timingBatchCount,windowBufferBytes,survivorMemoryBytes,pathMetricMemoryBytes,totalMemoryBytes,lostBits,duplicateBits,outputLength,finalFlushPass,payloadSeed,noiseSeed,frameIndex,caseId,sourceNoiseId,stopReason,normalizedGoodput,runId,configId
formal_full_wsd_20260730,CONTROL_D,W160-S16-D112,R12,FULL_GRID,-5.0,-5.0,-1.9036983257410125,0.4901960784313725,1.5811388300841895,160,16,112,1000,116748,1000,0.38916,1.0,0.3874167518233651,0.3909060867222589,0.9961732415144448,1.0,0.3995243902439024,0.3766617647058823,3725,280,0.0,254,197.9333333333333,260,290,611,35.6,68,11,11,11,222846000,1426000,2140.763200000001,2678.8,2106.2,4503.1,5,30720,30720,1536,32256,0,0,300,1,2026072001,2026072903,0-999,CC-C-R12-S-W160-S16-D112,STAGE13-1200,TARGET_FRAME_ERRORS_REACHED,0.0,stage13_full_wsd_20260730,W160-S16-D112
formal_full_wsd_20260730,CONTROL_D,W160-S16-D112,R12,FULL_GRID,-4.5,-4.5,-1.4036983257410125,0.4901960784313725,1.4091914656322269,160,16,112,1000,103055,1000,0.3435166666666666,1.0,0.3418193677025178,0.3452179730747083,0.9961732415144448,1.0,0.3553536585365853,0.3292426470588235,3162,238,0.0,254,197.9333333333333,260,290,611,35.6,68,11,11,11,222846000,1426000,2130.4763000000007,2599.9,2108.5,5074.3,5,30720,30720,1536,32256,0,0,300,1,2026072001,2026072903,0-999,CC-C-R12-S-W160-S16-D112,STAGE13-1200,TARGET_FRAME_ERRORS_REACHED,0.0,stage13_full_wsd_20260730,W160-S16-D112
formal_full_wsd_20260730,CONTROL_D,W160-S16-D112,R12,FULL_GRID,-4.0,-4.0,-0.9036983257410122,0.4901960784313725,1.2559432157547905,160,16,112,1000,84169,1000,0.2805633333333333,1.0,0.27895847249025,0.2821738138172496,0.9961732415144448,1.0,0.2872865853658536,0.2724558823529411,1767,152,0.0,254,197.9333333333333,260,290,611,35.6,68,11,11,11,222846000,1426000,2145.2347999999997,2620.1,2109.1,5454.4,5,30720,30720,1536,32256,0,0,300,1,2026072001,2026072903,0-999,CC-C-R12-S-W160-S16-D112,STAGE13-1200,TARGET_FRAME_ERRORS_REACHED,0.0,stage13_full_wsd_20260730,W160-S16-D112
formal_full_wsd_20260730,CONTROL_D,W160-S16-D112,R12,FULL_GRID,-3.5,-3.5,-0.4036983257410122,0.4901960784313725,1.1193605692841695,160,16,112,1000,62843,993,0.2094766666666666,0.993,0.2080242194304566,0.2109365540304165,0.9856216845342332,0.9966051315990092,0.2165487804878048,0.2009485294117646,1015,91,0.0,254,197.9333333333333,260,290,611,35.6,68,11,11,11,222846000,1426000,2131.1004999999977,2626.5,2106.1,5313.4,5,30720,30720,1536,32256,0,0,300,1,2026072001,2026072903,0-999,CC-C-R12-S-W160-S16-D112,STAGE13-1200,TARGET_FRAME_ERRORS_REACHED,0.0034313725490196104,stage13_full_wsd_20260730,W160-S16-D112
formal_full_wsd_20260730,CONTROL_D,W160-S16-D112,R12,FULL_GRID,-3.0,-3.0,0.0963016742589877,0.4901960784313725,0.9976311574844398,160,16,112,1000,41715,975,0.13905,0.975,0.1378165034757171,0.1402927402363272,0.9633547107321566,0.983009868706566,0.1426585365853658,0.1346985294117647,405,42,0.0,254,197.9333333333333,260,290,611,35.6,68,11,11,11,222846000,1426000,2151.389600000002,2613.0,2119.6,4535.6,5,30720,30720,1536,32256,0,0,300,1,2026072001,2026072903,0-999,CC-C-R12-S-W160-S16-D112,STAGE13-1200,TARGET_FRAME_ERRORS_REACHED,0.012254901960784322,stage13_full_wsd_20260730,W160-S16-D112
formal_full_wsd_20260730,CONTROL_D,W160-S16-D112,R12,FULL_GRID,-2.5,-2.5,0.5963016742589877,0.4901960784313725,0.8891397050194613,160,16,112,1000,22968,865,0.07656,0.8649999999999999,0.0756139477735627,0.0775168962697343,0.8424178447972049,0.8847886215083399,0.0776341463414634,0.0752647058823529,93,15,0.0,254,197.9333333333333,260,290,611,35.6,68,11,11,11,222846000,1426000,2140.8731,2628.3,2122.6,3481.6,5,30720,30720,1536,32256,0,0,300,1,2026072001,2026072903,0-999,CC-C-R12-S-W160-S16-D112,STAGE13-1200,TARGET_FRAME_ERRORS_REACHED,0.06617647058823534,stage13_full_wsd_20260730,W160-S16-D112
formal_full_wsd_20260730,CONTROL_D,W160-S16-D112,R12,FULL_GRID,-2.0,-2.0,1.0963016742589875,0.4901960784313725,0.7924465962305566,160,16,112,1000,10272,633,0.03424,0.633,0.0335952285537922,0.0348966992792089,0.6026706264751108,0.6623114557677315,0.0353597560975609,0.0328897058823529,0,0,0.0,254,197.9333333333333,260,290,611,35.6,68,11,11,11,222846000,1426000,2168.1141000000007,2673.1,2141.3,4602.6,5,30720,30720,1536,32256,0,0,300,1,2026072001,2026072903,0-999,CC-C-R12-S-W160-S16-D112,STAGE13-1200,TARGET_FRAME_ERRORS_REACHED,0.1799019607843137,stage13_full_wsd_20260730,W160-S16-D112
formal_full_wsd_20260730,CONTROL_D,W160-S16-D112,R12,FULL_GRID,-1.5,-1.5,1.5963016742589875,0.4901960784313725,0.7062687723113771,160,16,112,1000,3827,345,0.0127566666666666,0.3449999999999999,0.012361283388059,0.0131645279534994,0.3161805044877085,0.3750057906428134,0.0128963414634146,0.0125882352941176,0,0,0.0,254,197.9333333333333,260,290,611,35.6,68,11,11,11,222846000,1426000,2180.989800000004,2660.5,2145.3,6880.3,5,30720,30720,1536,32256,0,0,300,1,2026072001,2026072903,0-999,CC-C-R12-S-W160-S16-D112,STAGE13-1200,TARGET_FRAME_ERRORS_REACHED,0.321078431372549,stage13_full_wsd_20260730,W160-S16-D112
formal_full_wsd_20260730,CONTROL_D,W160-S16-D112,R12,FULL_GRID,-1.0,-1.0,2.096301674258988,0.4901960784313725,0.6294627058970836,160,16,112,1240,1712,200,0.0046021505376344,0.1612903225806451,0.0043897091246546,0.0048248232989309,0.1418698885014156,0.1828028870817222,0.0043469708890637,0.0049098671726755,0,0,0.0,254,197.9333333333333,260,290,611,35.6,68,11,11,11,276329040,1768240,2339.557903225806,2674.9,2383.4,5019.2,5,30720,30720,1536,32256,0,0,300,1,2026072001,2026072903,0-1239,CC-C-R12-S-W160-S16-D112,STAGE13-1200,TARGET_FRAME_ERRORS_REACHED,0.4111321948134092,stage13_full_wsd_20260730,W160-S16-D112
formal_full_wsd_20260730,CONTROL_D,W160-S16-D112,R12,FULL_GRID,-0.5,-0.5,2.596301674258988,0.4901960784313725,0.5610092271509816,160,16,112,2974,1358,200,0.0015220802510647,0.0672494956287827,0.0014433063053097,0.001605146674195,0.0587949596001132,0.0768205405550314,0.0015500188626634,0.0014883895723723,0,0,0.0,254,197.9333333333333,260,290,611,35.6,68,11,11,11,662744004,4240924,2325.1843644922683,2658.1,2385.4,4751.7,5,30720,30720,1536,32256,0,0,300,1,2026072001,2026072903,0-2973,CC-C-R12-S-W160-S16-D112,STAGE13-1200,TARGET_FRAME_ERRORS_REACHED,0.45723063939765546,stage13_full_wsd_20260730,W160-S16-D112
formal_full_wsd_20260730,CONTROL_D,W160-S16-D112,R12,FULL_GRID,0.0,0.0,3.096301674258988,0.4901960784313725,0.5,160,16,112,10066,1042,200,0.0003450559639711,0.0198688654877806,0.0003247346044572,0.0003666485344595,0.0173202588029099,0.0227837945202879,0.0003464936298478,0.0003433223080609,0,0,0.0,254,197.9333333333333,260,290,611,35.6,68,11,11,11,2243167836,14354116,2340.490492747864,2678.5,2391.4,7412.8,5,30720,30720,1536,32256,0,0,300,1,2026072001,2026072903,0-10065,CC-C-R12-S-W160-S16-D112,STAGE13-1200,TARGET_FRAME_ERRORS_REACHED,0.48045643848638203,stage13_full_wsd_20260730,W160-S16-D112
