scheme,configurationId,method,parameter,comparisonRole,engineeringComparisonGroup,controlledComparisonGroup,pureMethodDifferenceAllowed,fairnessGroupId,spanBits,spanTrellisSteps,bufferBits,mappingHash,workpointRole,EsN0Db,sigmaSquared,burstRatioRequested,burstLengthBits,burstRatioActual,burstStart,burstEnd,framesProcessed,totalBits,bitErrors,frameErrors,BER,FER,payloadChecksum,noiseChecksum,frameSequenceHash,configHash
BCH,BCH_NONE,NONE,0,BASELINE,,,false,IDENTITY,1,0,0,2960bac5a9698f429c205bcbf19e4d157d3998e2efd872093f3a1e4c7ea85c84,LOW,-5,1.5811388300841895,0.050000000000000003,14,0.04912280701754386,0,14,200,40000,10818,200,0.27045000000000002,1,a75552218837f104ecadc373540ca1b49eacf67964420845fd791038b11392d7,5a826581aa16b6c267c14e6e9e971fc4e28999bdb7345a1fb4304de0a294ba37,22cd66eafbd9b7df4b5765b4397345822e980cd168659dcdf3431f18336b95d3,d5e8479688e461251dba53d24c4ac102b24fb82a9e99b5a8b7afd67f12004b45
BCH,BCH_CODEBLOCK_D19,BCH_CODEBLOCK,19,FORMAL_METHOD,,BCH_EQUAL_SPAN_285,false,FULL_FRAME_285,285,0,285,df44ec62eb0e5d19c68e38cc1e90d8bcfe3dc86f8d43caee9ec245092b1d89f0,LOW,-5,1.5811388300841895,0.050000000000000003,14,0.04912280701754386,0,14,200,40000,11293,200,0.28232499999999999,1,a75552218837f104ecadc373540ca1b49eacf67964420845fd791038b11392d7,5a826581aa16b6c267c14e6e9e971fc4e28999bdb7345a1fb4304de0a294ba37,22cd66eafbd9b7df4b5765b4397345822e980cd168659dcdf3431f18336b95d3,d5e8479688e461251dba53d24c4ac102b24fb82a9e99b5a8b7afd67f12004b45
BCH,BCH_ROW_COLUMN_R15,ROW_COLUMN,15,FORMAL_METHOD,,BCH_EQUAL_SPAN_285,false,FULL_FRAME_285,285,0,285,9b5dd0f5c3e63e89963f9310d2fd77e38b8566ecbbe84414f3b5b7205e755b64,LOW,-5,1.5811388300841895,0.050000000000000003,14,0.04912280701754386,0,14,200,40000,11069,200,0.276725,1,a75552218837f104ecadc373540ca1b49eacf67964420845fd791038b11392d7,5a826581aa16b6c267c14e6e9e971fc4e28999bdb7345a1fb4304de0a294ba37,22cd66eafbd9b7df4b5765b4397345822e980cd168659dcdf3431f18336b95d3,d5e8479688e461251dba53d24c4ac102b24fb82a9e99b5a8b7afd67f12004b45
BCH,BCH_GLOBAL_PSEUDO_285,GLOBAL_PSEUDORANDOM,285,FORMAL_METHOD,,BCH_EQUAL_SPAN_285,false,FULL_FRAME_285,285,0,285,34d8473db8f03d7c9baee43fda538eef07106f9a38e4358b42f391a5661af5e9,LOW,-5,1.5811388300841895,0.050000000000000003,14,0.04912280701754386,0,14,200,40000,10924,200,0.27310000000000001,1,a75552218837f104ecadc373540ca1b49eacf67964420845fd791038b11392d7,5a826581aa16b6c267c14e6e9e971fc4e28999bdb7345a1fb4304de0a294ba37,22cd66eafbd9b7df4b5765b4397345822e980cd168659dcdf3431f18336b95d3,d5e8479688e461251dba53d24c4ac102b24fb82a9e99b5a8b7afd67f12004b45
BCH,BCH_NONE,NONE,0,BASELINE,,,false,IDENTITY,1,0,0,2960bac5a9698f429c205bcbf19e4d157d3998e2efd872093f3a1e4c7ea85c84,LOW,-5,1.5811388300841895,0.050000000000000003,14,0.04912280701754386,1,15,200,40000,10737,200,0.26842500000000002,1,a75552218837f104ecadc373540ca1b49eacf67964420845fd791038b11392d7,5a826581aa16b6c267c14e6e9e971fc4e28999bdb7345a1fb4304de0a294ba37,22cd66eafbd9b7df4b5765b4397345822e980cd168659dcdf3431f18336b95d3,d5e8479688e461251dba53d24c4ac102b24fb82a9e99b5a8b7afd67f12004b45
BCH,BCH_CODEBLOCK_D19,BCH_CODEBLOCK,19,FORMAL_METHOD,,BCH_EQUAL_SPAN_285,false,FULL_FRAME_285,285,0,285,df44ec62eb0e5d19c68e38cc1e90d8bcfe3dc86f8d43caee9ec245092b1d89f0,LOW,-5,1.5811388300841895,0.050000000000000003,14,0.04912280701754386,1,15,200,40000,11307,200,0.28267500000000001,1,a75552218837f104ecadc373540ca1b49eacf67964420845fd791038b11392d7,5a826581aa16b6c267c14e6e9e971fc4e28999bdb7345a1fb4304de0a294ba37,22cd66eafbd9b7df4b5765b4397345822e980cd168659dcdf3431f18336b95d3,d5e8479688e461251dba53d24c4ac102b24fb82a9e99b5a8b7afd67f12004b45
BCH,BCH_ROW_COLUMN_R15,ROW_COLUMN,15,FORMAL_METHOD,,BCH_EQUAL_SPAN_285,false,FULL_FRAME_285,285,0,285,9b5dd0f5c3e63e89963f9310d2fd77e38b8566ecbbe84414f3b5b7205e755b64,LOW,-5,1.5811388300841895,0.050000000000000003,14,0.04912280701754386,1,15,200,40000,10969,200,0.274225,1,a75552218837f104ecadc373540ca1b49eacf67964420845fd791038b11392d7,5a826581aa16b6c267c14e6e9e971fc4e28999bdb7345a1fb4304de0a294ba37,22cd66eafbd9b7df4b5765b4397345822e980cd168659dcdf3431f18336b95d3,d5e8479688e461251dba53d24c4ac102b24fb82a9e99b5a8b7afd67f12004b45
BCH,BCH_GLOBAL_PSEUDO_285,GLOBAL_PSEUDORANDOM,285,FORMAL_METHOD,,BCH_EQUAL_SPAN_285,false,FULL_FRAME_285,285,0,285,34d8473db8f03d7c9baee43fda538eef07106f9a38e4358b42f391a5661af5e9,LOW,-5,1.5811388300841895,0.050000000000000003,14,0.04912280701754386,1,15,200,40000,10898,200,0.27245000000000003,1,a75552218837f104ecadc373540ca1b49eacf67964420845fd791038b11392d7,5a826581aa16b6c267c14e6e9e971fc4e28999bdb7345a1fb4304de0a294ba37,22cd66eafbd9b7df4b5765b4397345822e980cd168659dcdf3431f18336b95d3,d5e8479688e461251dba53d24c4ac102b24fb82a9e99b5a8b7afd67f12004b45
BCH,BCH_NONE,NONE,0,BASELINE,,,false,IDENTITY,1,0,0,2960bac5a9698f429c205bcbf19e4d157d3998e2efd872093f3a1e4c7ea85c84,LOW,-5,1.5811388300841895,0.050000000000000003,14,0.04912280701754386,2,16,200,40000,10748,200,0.26869999999999999,1,a75552218837f104ecadc373540ca1b49eacf67964420845fd791038b11392d7,5a826581aa16b6c267c14e6e9e971fc4e28999bdb7345a1fb4304de0a294ba37,22cd66eafbd9b7df4b5765b4397345822e980cd168659dcdf3431f18336b95d3,d5e8479688e461251dba53d24c4ac102b24fb82a9e99b5a8b7afd67f12004b45
BCH,BCH_CODEBLOCK_D19,BCH_CODEBLOCK,19,FORMAL_METHOD,,BCH_EQUAL_SPAN_285,false,FULL_FRAME_285,285,0,285,df44ec62eb0e5d19c68e38cc1e90d8bcfe3dc86f8d43caee9ec245092b1d89f0,LOW,-5,1.5811388300841895,0.050000000000000003,14,0.04912280701754386,2,16,200,40000,11301,200,0.28252500000000003,1,a75552218837f104ecadc373540ca1b49eacf67964420845fd791038b11392d7,5a826581aa16b6c267c14e6e9e971fc4e28999bdb7345a1fb4304de0a294ba37,22cd66eafbd9b7df4b5765b4397345822e980cd168659dcdf3431f18336b95d3,d5e8479688e461251dba53d24c4ac102b24fb82a9e99b5a8b7afd67f12004b45
BCH,BCH_ROW_COLUMN_R15,ROW_COLUMN,15,FORMAL_METHOD,,BCH_EQUAL_SPAN_285,false,FULL_FRAME_285,285,0,285,9b5dd0f5c3e63e89963f9310d2fd77e38b8566ecbbe84414f3b5b7205e755b64,LOW,-5,1.5811388300841895,0.050000000000000003,14,0.04912280701754386,2,16,200,40000,10991,200,0.27477499999999999,1,a75552218837f104ecadc373540ca1b49eacf67964420845fd791038b11392d7,5a826581aa16b6c267c14e6e9e971fc4e28999bdb7345a1fb4304de0a294ba37,22cd66eafbd9b7df4b5765b4397345822e980cd168659dcdf3431f18336b95d3,d5e8479688e461251dba53d24c4ac102b24fb82a9e99b5a8b7afd67f12004b45
BCH,BCH_GLOBAL_PSEUDO_285,GLOBAL_PSEUDORANDOM,285,FORMAL_METHOD,,BCH_EQUAL_SPAN_285,false,FULL_FRAME_285,285,0,285,34d8473db8f03d7c9baee43fda538eef07106f9a38e4358b42f391a5661af5e9,LOW,-5,1.5811388300841895,0.050000000000000003,14,0.04912280701754386,2,16,200,40000,10894,200,0.27234999999999998,1,a75552218837f104ecadc373540ca1b49eacf67964420845fd791038b11392d7,5a826581aa16b6c267c14e6e9e971fc4e28999bdb7345a1fb4304de0a294ba37,22cd66eafbd9b7df4b5765b4397345822e980cd168659dcdf3431f18336b95d3,d5e8479688e461251dba53d24c4ac102b24fb82a9e99b5a8b7afd67f12004b45
BCH,BCH_NONE,NONE,0,BASELINE,,,false,IDENTITY,1,0,0,2960bac5a9698f429c205bcbf19e4d157d3998e2efd872093f3a1e4c7ea85c84,LOW,-5,1.5811388300841895,0.050000000000000003,14,0.04912280701754386,3,17,200,40000,10729,200,0.26822499999999999,1,a75552218837f104ecadc373540ca1b49eacf67964420845fd791038b11392d7,5a826581aa16b6c267c14e6e9e971fc4e28999bdb7345a1fb4304de0a294ba37,22cd66eafbd9b7df4b5765b4397345822e980cd168659dcdf3431f18336b95d3,d5e8479688e461251dba53d24c4ac102b24fb82a9e99b5a8b7afd67f12004b45
BCH,BCH_CODEBLOCK_D19,BCH_CODEBLOCK,19,FORMAL_METHOD,,BCH_EQUAL_SPAN_285,false,FULL_FRAME_285,285,0,285,df44ec62eb0e5d19c68e38cc1e90d8bcfe3dc86f8d43caee9ec245092b1d89f0,LOW,-5,1.5811388300841895,0.050000000000000003,14,0.04912280701754386,3,17,200,40000,11303,200,0.28257500000000002,1,a75552218837f104ecadc373540ca1b49eacf67964420845fd791038b11392d7,5a826581aa16b6c267c14e6e9e971fc4e28999bdb7345a1fb4304de0a294ba37,22cd66eafbd9b7df4b5765b4397345822e980cd168659dcdf3431f18336b95d3,d5e8479688e461251dba53d24c4ac102b24fb82a9e99b5a8b7afd67f12004b45
BCH,BCH_ROW_COLUMN_R15,ROW_COLUMN,15,FORMAL_METHOD,,BCH_EQUAL_SPAN_285,false,FULL_FRAME_285,285,0,285,9b5dd0f5c3e63e89963f9310d2fd77e38b8566ecbbe84414f3b5b7205e755b64,LOW,-5,1.5811388300841895,0.050000000000000003,14,0.04912280701754386,3,17,200,40000,10979,200,0.27447500000000002,1,a75552218837f104ecadc373540ca1b49eacf67964420845fd791038b11392d7,5a826581aa16b6c267c14e6e9e971fc4e28999bdb7345a1fb4304de0a294ba37,22cd66eafbd9b7df4b5765b4397345822e980cd168659dcdf3431f18336b95d3,d5e8479688e461251dba53d24c4ac102b24fb82a9e99b5a8b7afd67f12004b45
BCH,BCH_GLOBAL_PSEUDO_285,GLOBAL_PSEUDORANDOM,285,FORMAL_METHOD,,BCH_EQUAL_SPAN_285,false,FULL_FRAME_285,285,0,285,34d8473db8f03d7c9baee43fda538eef07106f9a38e4358b42f391a5661af5e9,LOW,-5,1.5811388300841895,0.050000000000000003,14,0.04912280701754386,3,17,200,40000,10965,200,0.27412500000000001,1,a75552218837f104ecadc373540ca1b49eacf67964420845fd791038b11392d7,5a826581aa16b6c267c14e6e9e971fc4e28999bdb7345a1fb4304de0a294ba37,22cd66eafbd9b7df4b5765b4397345822e980cd168659dcdf3431f18336b95d3,d5e8479688e461251dba53d24c4ac102b24fb82a9e99b5a8b7afd67f12004b45
