plotId,caseId,configurationId,legendLabel,xRaw,xDisplay,derivedEbN0Db,actualRate,yRaw,yPlot,yIsZero,framesProcessed,payloadBitsProcessed,plotSurrogateUsed
stage16_burst_interleaving_comparison_k200_fer_vs_snr,K200_S15,NONE_L0,分块-无突发,0,0,1.5381486434452905,0.70175438596491224,1,1,false,1000,200000,false
stage16_burst_interleaving_comparison_k200_fer_vs_snr,K200_S15,NONE_L0,分块-无突发,0.5,0.5,2.0381486434452905,0.70175438596491224,0.996,0.996,false,1000,200000,false
stage16_burst_interleaving_comparison_k200_fer_vs_snr,K200_S15,NONE_L0,分块-无突发,1,1,2.5381486434452905,0.70175438596491224,0.98499999999999999,0.98499999999999999,false,1000,200000,false
stage16_burst_interleaving_comparison_k200_fer_vs_snr,K200_S15,NONE_L0,分块-无突发,1.5,1.5,3.0381486434452905,0.70175438596491224,0.95999999999999996,0.95999999999999996,false,1000,200000,false
stage16_burst_interleaving_comparison_k200_fer_vs_snr,K200_S15,NONE_L0,分块-无突发,2,2,3.5381486434452905,0.70175438596491224,0.86799999999999999,0.86799999999999999,false,1000,200000,false
stage16_burst_interleaving_comparison_k200_fer_vs_snr,K200_S15,NONE_L0,分块-无突发,2.5,2.5,4.0381486434452905,0.70175438596491224,0.73099999999999998,0.73099999999999998,false,1000,200000,false
stage16_burst_interleaving_comparison_k200_fer_vs_snr,K200_S15,NONE_L0,分块-无突发,3,3,4.5381486434452905,0.70175438596491224,0.58099999999999996,0.58099999999999996,false,1000,200000,false
stage16_burst_interleaving_comparison_k200_fer_vs_snr,K200_S15,NONE_L0,分块-无突发,3.5,3.5,5.0381486434452905,0.70175438596491224,0.38700000000000001,0.38700000000000001,false,1000,200000,false
stage16_burst_interleaving_comparison_k200_fer_vs_snr,K200_S15,NONE_L0,分块-无突发,4,4,5.5381486434452905,0.70175438596491224,0.23799999999999999,0.23799999999999999,false,1000,200000,false
stage16_burst_interleaving_comparison_k200_fer_vs_snr,K200_S15,NONE_L0,分块-无突发,4.5,4.5,6.0381486434452905,0.70175438596491224,0.11799410029498525,0.11799410029498525,false,1695,339000,false
stage16_burst_interleaving_comparison_k200_fer_vs_snr,K200_S15,NONE_L0,分块-无突发,5,5,6.5381486434452905,0.70175438596491224,0.064808813998703821,0.064808813998703821,false,3086,617200,false
stage16_burst_interleaving_comparison_k200_fer_vs_snr,K200_S15,NONE_L0,分块-无突发,5.5,5.5,7.0381486434452905,0.70175438596491224,0.028384899233607722,0.028384899233607722,false,7046,1409200,false
stage16_burst_interleaving_comparison_k200_fer_vs_snr,K200_S15,NONE_L0,分块-无突发,6,6,7.5381486434452905,0.70175438596491224,0.011355248963833532,0.011355248963833532,false,17613,3522600,false
stage16_burst_interleaving_comparison_k200_fer_vs_snr,K200_S15,NONE_L0,分块-无突发,6.5,6.5,8.0381486434452896,0.70175438596491224,0.00364,0.00364,false,50000,10000000,false
stage16_burst_interleaving_comparison_k200_fer_vs_snr,K200_S15,NONE_L0,分块-无突发,7,7,8.5381486434452896,0.70175438596491224,0.0014,0.0014,false,50000,10000000,false
stage16_burst_interleaving_comparison_k200_fer_vs_snr,K200_S15,NONE_L0,分块-无突发,7.5,7.5,9.0381486434452896,0.70175438596491224,0.00044000000000000002,0.00044000000000000002,false,50000,10000000,false
stage16_burst_interleaving_comparison_k200_fer_vs_snr,K200_S15,NONE_L0,分块-无突发,8,8,9.5381486434452896,0.70175438596491224,2.0000000000000002e-05,2.0000000000000002e-05,false,50000,10000000,false
stage16_burst_interleaving_comparison_k200_fer_vs_snr,K200_S15,NONE_L0,分块-无突发,8.5,8.5,10.03814864344529,0.70175438596491224,2.0000000000000002e-05,2.0000000000000002e-05,false,50000,10000000,false
stage16_burst_interleaving_comparison_k200_fer_vs_snr,K200_S15,NONE_L0,分块-无突发,9,9,10.53814864344529,0.70175438596491224,0,1.0000000000000001e-05,true,50000,10000000,true
stage16_burst_interleaving_comparison_k200_fer_vs_snr,K200_S15,NONE_L0,分块-无突发,9.5,9.5,11.03814864344529,0.70175438596491224,0,1.0000000000000001e-05,true,50000,10000000,true
stage16_burst_interleaving_comparison_k200_fer_vs_snr,K200_S15,NONE_L0,分块-无突发,10,10,11.53814864344529,0.70175438596491224,0,1.0000000000000001e-05,true,50000,10000000,true
stage16_burst_interleaving_comparison_k200_fer_vs_snr,K200_S15,NONE_L0,分块-无突发,10.5,10.5,12.03814864344529,0.70175438596491224,0,1.0000000000000001e-05,true,50000,10000000,true
stage16_burst_interleaving_comparison_k200_fer_vs_snr,K200_S15,NONE_L0,分块-无突发,11,11,12.53814864344529,0.70175438596491224,0,1.0000000000000001e-05,true,50000,10000000,true
stage16_burst_interleaving_comparison_k200_fer_vs_snr,K200_S15,NONE_L0,分块-无突发,11.5,11.5,13.03814864344529,0.70175438596491224,0,1.0000000000000001e-05,true,50000,10000000,true
stage16_burst_interleaving_comparison_k200_fer_vs_snr,K200_S15,NONE_L0,分块-无突发,12,12,13.53814864344529,0.70175438596491224,0,1.0000000000000001e-05,true,50000,10000000,true
stage16_burst_interleaving_comparison_k200_fer_vs_snr,K200_S15,NONE_L0,分块-无突发,12.5,12.5,14.03814864344529,0.70175438596491224,0,1.0000000000000001e-05,true,50000,10000000,true
stage16_burst_interleaving_comparison_k200_fer_vs_snr,K200_S15,NONE_L0,分块-无突发,13,13,14.53814864344529,0.70175438596491224,0,1.0000000000000001e-05,true,50000,10000000,true
stage16_burst_interleaving_comparison_k200_fer_vs_snr,K200_S15,NONE_L0,分块-无突发,13.5,13.5,15.03814864344529,0.70175438596491224,0,1.0000000000000001e-05,true,50000,10000000,true
stage16_burst_interleaving_comparison_k200_fer_vs_snr,K200_S15,NONE_L0,分块-无突发,14,14,15.53814864344529,0.70175438596491224,0,1.0000000000000001e-05,true,50000,10000000,true
stage16_burst_interleaving_comparison_k200_fer_vs_snr,K200_S15,NONE_L0,分块-无突发,14.5,14.5,16.03814864344529,0.70175438596491224,0,1.0000000000000001e-05,true,50000,10000000,true
stage16_burst_interleaving_comparison_k200_fer_vs_snr,K200_S15,NONE_L0,分块-无突发,15,15,16.53814864344529,0.70175438596491224,0,1.0000000000000001e-05,true,50000,10000000,true
stage16_burst_interleaving_comparison_k200_fer_vs_snr,K200_S15,NONE_L0,分块-无突发,15.5,15.5,17.03814864344529,0.70175438596491224,0,1.0000000000000001e-05,true,50000,10000000,true
stage16_burst_interleaving_comparison_k200_fer_vs_snr,K200_S15,NONE_L0,分块-无突发,16,16,17.53814864344529,0.70175438596491224,0,1.0000000000000001e-05,true,50000,10000000,true
stage16_burst_interleaving_comparison_k200_fer_vs_snr,K200_S15,NONE_L0,分块-无突发,16.5,16.5,18.03814864344529,0.70175438596491224,0,1.0000000000000001e-05,true,50000,10000000,true
stage16_burst_interleaving_comparison_k200_fer_vs_snr,K200_S15,NONE_L0,分块-无突发,17,17,18.53814864344529,0.70175438596491224,0,1.0000000000000001e-05,true,50000,10000000,true
stage16_burst_interleaving_comparison_k200_fer_vs_snr,K200_S15,NONE_L0,分块-无突发,17.5,17.5,19.03814864344529,0.70175438596491224,0,1.0000000000000001e-05,true,50000,10000000,true
stage16_burst_interleaving_comparison_k200_fer_vs_snr,K200_S15,NONE_L0,分块-无突发,18,18,19.53814864344529,0.70175438596491224,0,1.0000000000000001e-05,true,50000,10000000,true
stage16_burst_interleaving_comparison_k200_fer_vs_snr,K200_S15,NONE_LREP,分块-无交织突发,0,0,1.5381486434452905,0.70175438596491224,1,1,false,1000,200000,false
stage16_burst_interleaving_comparison_k200_fer_vs_snr,K200_S15,NONE_LREP,分块-无交织突发,0.5,0.5,2.0381486434452905,0.70175438596491224,1,1,false,1000,200000,false
stage16_burst_interleaving_comparison_k200_fer_vs_snr,K200_S15,NONE_LREP,分块-无交织突发,1,1,2.5381486434452905,0.70175438596491224,1,1,false,1000,200000,false
stage16_burst_interleaving_comparison_k200_fer_vs_snr,K200_S15,NONE_LREP,分块-无交织突发,1.5,1.5,3.0381486434452905,0.70175438596491224,1,1,false,1000,200000,false
stage16_burst_interleaving_comparison_k200_fer_vs_snr,K200_S15,NONE_LREP,分块-无交织突发,2,2,3.5381486434452905,0.70175438596491224,1,1,false,1000,200000,false
stage16_burst_interleaving_comparison_k200_fer_vs_snr,K200_S15,NONE_LREP,分块-无交织突发,2.5,2.5,4.0381486434452905,0.70175438596491224,0.998,0.998,false,1000,200000,false
