stageId,gitCommit,caseId,legendLabel,payloadLength,encodedLength,actualRate,initialPhaseDeg,targetEndPhaseDeg,deltaPhaseRadPerSymbol,actualEndPhaseDeg,ebn0Index,ebn0Db,snrDb,sigmaDimension2,totalFrames,totalPayloadBits,payloadErrorBits,payloadErrorFrames,decoderFailureFrames,miscorrectionFrames,undetectedErrorFrames,trueSuccessFrames,decodeTimeTotalNs,decodeTimeMeanNs,decodeTimeP50Ns,decodeTimeP95Ns,decodeTimeP99Ns,ber,fer,decoderFailureRate,miscorrectionRate,undetectedErrorRate,trueSuccessRate,noiseChecksum,stopReason,checkpointId,shardId
stage10_cfo_formal,3768c26a3f2cab3bc6b71a55b67cd985f1f6257e,K200_M511K385,385整块200,200,326,0.61349693251533743,0,30,0.0016110731556870732,30,7,5.6218760440395776,3.4999999999999996,0.22334179607548157,28000,5600000,1688,200,200,0,0,27800,1530312400,54654,51800,80300,115900,0.00030142857142857141,0.0071428571428571426,0.0071428571428571426,0,0,0.99285714285714288,14364419007639998988,TARGET_FRAME_ERRORS_REACHED,stage10_K200_M511K385_7,0
stage10_cfo_formal,3768c26a3f2cab3bc6b71a55b67cd985f1f6257e,K200_M511K385,385整块200,200,326,0.61349693251533743,0,30,0.0016110731556870732,30,8,6.1218760440395776,3.9999999999999996,0.1990535852767486,50000,10000000,155,21,21,0,0,49979,2386841600,47736,44200,70700,105400,1.5500000000000001e-05,0.00042000000000000002,0.00042000000000000002,0,0,0.99958000000000002,17259413080055448248,MAX_FRAMES_REACHED,stage10_K200_M511K385_8,0
stage10_cfo_formal,3768c26a3f2cab3bc6b71a55b67cd985f1f6257e,K200_M511K385,385整块200,200,326,0.61349693251533743,0,30,0.0016110731556870732,30,9,6.6218760440395776,4.5,0.17740669461678776,50000,10000000,0,0,0,0,0,50000,2227668500,44553,41600,65900,94100,0,0,0,0,0,1,10394137607438269245,MAX_FRAMES_REACHED,stage10_K200_M511K385_9,0
stage10_cfo_formal,3768c26a3f2cab3bc6b71a55b67cd985f1f6257e,K200_M511K385,385整块200,200,326,0.61349693251533743,0,30,0.0016110731556870732,30,10,7.1218760440395776,5,0.15811388300841897,50000,10000000,0,0,0,0,0,50000,2390784800,47815,41800,69300,143600,0,0,0,0,0,1,5039985056045446390,MAX_FRAMES_REACHED,stage10_K200_M511K385_10,0
stage10_cfo_formal,3768c26a3f2cab3bc6b71a55b67cd985f1f6257e,K200_M511K385,385整块200,200,326,0.61349693251533743,0,30,0.0016110731556870732,30,11,7.6218760440395776,5.5,0.14091914656322271,50000,10000000,0,0,0,0,0,50000,1943633800,38872,35900,56300,82300,0,0,0,0,0,1,12666454383260252040,MAX_FRAMES_REACHED,stage10_K200_M511K385_11,0
stage10_cfo_formal,3768c26a3f2cab3bc6b71a55b67cd985f1f6257e,K200_M511K385,385整块200,200,326,0.61349693251533743,0,30,0.0016110731556870732,30,12,8.1218760440395776,6,0.12559432157547901,50000,10000000,0,0,0,0,0,50000,1864666500,37293,34300,53900,80700,0,0,0,0,0,1,764970357122342602,MAX_FRAMES_REACHED,stage10_K200_M511K385_12,0
stage10_cfo_formal,3768c26a3f2cab3bc6b71a55b67cd985f1f6257e,K200_M511K385,385整块200,200,326,0.61349693251533743,0,30,0.0016110731556870732,30,13,8.6218760440395776,6.5,0.11193605692841699,50000,10000000,0,0,0,0,0,50000,1761847900,35236,32500,50000,75600,0,0,0,0,0,1,12595750187141150227,MAX_FRAMES_REACHED,stage10_K200_M511K385_13,0
stage10_cfo_formal,3768c26a3f2cab3bc6b71a55b67cd985f1f6257e,K200_M511K385,385整块200,200,326,0.61349693251533743,0,30,0.0016110731556870732,30,14,9.1218760440395776,7,0.099763115748444001,50000,10000000,0,0,0,0,0,50000,1749486400,34989,32300,50600,77000,0,0,0,0,0,1,1973326070726865692,MAX_FRAMES_REACHED,stage10_K200_M511K385_14,0
stage10_cfo_formal,3768c26a3f2cab3bc6b71a55b67cd985f1f6257e,K200_M511K385,385整块200,200,326,0.61349693251533743,0,30,0.0016110731556870732,30,15,9.6218760440395776,7.5,0.088913970501946132,50000,10000000,0,0,0,0,0,50000,1709517200,34190,31600,49200,74000,0,0,0,0,0,1,4659690805126873119,MAX_FRAMES_REACHED,stage10_K200_M511K385_15,0
stage10_cfo_formal,3768c26a3f2cab3bc6b71a55b67cd985f1f6257e,K200_M511K385,385整块200,200,326,0.61349693251533743,0,30,0.0016110731556870732,30,16,10.121876044039578,8,0.079244659623055685,50000,10000000,0,0,0,0,0,50000,1711901500,34238,31900,49300,70900,0,0,0,0,0,1,3658330574299689315,MAX_FRAMES_REACHED,stage10_K200_M511K385_16,0
stage10_cfo_formal,3768c26a3f2cab3bc6b71a55b67cd985f1f6257e,K300_S15,分块300,300,420,0.7142857142857143,0,30,0.0012496390825735056,30,0,1.46128035678238,0,0.5,1000,300000,26336,1000,0,1000,0,0,12204500,12204,10700,17800,33000,0.087786666666666666,1,0,1,0,0,14280543142521129369,TARGET_FRAME_ERRORS_REACHED,stage10_K300_S15_0,0
stage10_cfo_formal,3768c26a3f2cab3bc6b71a55b67cd985f1f6257e,K300_S15,分块300,300,420,0.7142857142857143,0,30,0.0012496390825735056,30,1,1.96128035678238,0.5,0.44562546906687278,1000,300000,21152,1000,0,1000,0,0,11596700,11596,10500,16500,28200,0.070506666666666662,1,0,1,0,0,12802379135635220453,TARGET_FRAME_ERRORS_REACHED,stage10_K300_S15_1,0
stage10_cfo_formal,3768c26a3f2cab3bc6b71a55b67cd985f1f6257e,K300_S15,分块300,300,420,0.7142857142857143,0,30,0.0012496390825735056,30,2,2.46128035678238,1,0.3971641173621408,1000,300000,17003,1000,0,1000,0,0,11889900,11889,10300,17600,31200,0.056676666666666667,1,0,1,0,0,8288032331308278651,TARGET_FRAME_ERRORS_REACHED,stage10_K300_S15_2,0
stage10_cfo_formal,3768c26a3f2cab3bc6b71a55b67cd985f1f6257e,K300_S15,分块300,300,420,0.7142857142857143,0,30,0.0012496390825735056,30,3,2.96128035678238,1.5,0.35397289219206901,1000,300000,12481,999,0,999,0,1,12651400,12651,10500,18500,32200,0.041603333333333332,0.999,0,0.999,0,0.001,16541629718544046886,TARGET_FRAME_ERRORS_REACHED,stage10_K300_S15_3,0
stage10_cfo_formal,3768c26a3f2cab3bc6b71a55b67cd985f1f6257e,K300_S15,分块300,300,420,0.7142857142857143,0,30,0.0012496390825735056,30,4,3.46128035678238,2,0.31547867224009662,1000,300000,8926,984,0,984,0,16,13568800,13568,12700,18500,35000,0.029753333333333333,0.98399999999999999,0,0.98399999999999999,0,0.016,9110183505295190436,TARGET_FRAME_ERRORS_REACHED,stage10_K300_S15_4,0
stage10_cfo_formal,3768c26a3f2cab3bc6b71a55b67cd985f1f6257e,K300_S15,分块300,300,420,0.7142857142857143,0,30,0.0012496390825735056,30,5,3.96128035678238,2.5,0.28117066259517454,1000,300000,6254,942,0,942,0,58,14092300,14092,14300,21000,34600,0.020846666666666666,0.94199999999999995,0,0.94199999999999995,0,0.058000000000000003,12602677822888575347,TARGET_FRAME_ERRORS_REACHED,stage10_K300_S15_5,0
stage10_cfo_formal,3768c26a3f2cab3bc6b71a55b67cd985f1f6257e,K300_S15,分块300,300,420,0.7142857142857143,0,30,0.0012496390825735056,30,6,4.46128035678238,3,0.25059361681363618,1000,300000,4478,875,0,875,0,125,14530700,14530,14700,18700,35100,0.014926666666666666,0.875,0,0.875,0,0.125,4125322163270344714,TARGET_FRAME_ERRORS_REACHED,stage10_K300_S15_6,0
stage10_cfo_formal,3768c26a3f2cab3bc6b71a55b67cd985f1f6257e,K300_S15,分块300,300,420,0.7142857142857143,0,30,0.0012496390825735056,30,7,4.96128035678238,3.5,0.22334179607548157,1000,300000,2577,696,0,696,0,304,13977600,13977,14100,18600,35700,0.0085900000000000004,0.69599999999999995,0,0.69599999999999995,0,0.30399999999999999,5507112233142644870,TARGET_FRAME_ERRORS_REACHED,stage10_K300_S15_7,0
stage10_cfo_formal,3768c26a3f2cab3bc6b71a55b67cd985f1f6257e,K300_S15,分块300,300,420,0.7142857142857143,0,30,0.0012496390825735056,30,8,5.46128035678238,4,0.19905358527674866,1000,300000,1442,500,0,500,0,500,12935800,12935,13000,17700,35300,0.0048066666666666666,0.5,0,0.5,0,0.5,17966248217914997984,TARGET_FRAME_ERRORS_REACHED,stage10_K300_S15_8,0
stage10_cfo_formal,3768c26a3f2cab3bc6b71a55b67cd985f1f6257e,K300_S15,分块300,300,420,0.7142857142857143,0,30,0.0012496390825735056,30,9,5.96128035678238,4.5,0.17740669461678774,1000,300000,803,310,0,310,0,690,12529900,12529,12800,17700,27300,0.0026766666666666666,0.31,0,0.31,0,0.68999999999999995,17885508383636823562,TARGET_FRAME_ERRORS_REACHED,stage10_K300_S15_9,0
stage10_cfo_formal,3768c26a3f2cab3bc6b71a55b67cd985f1f6257e,K300_S15,分块300,300,420,0.7142857142857143,0,30,0.0012496390825735056,30,10,6.46128035678238,5,0.158113883008419,1200,360000,492,212,0,212,0,988,15041400,12534,11500,21900,35300,0.0013666666666666666,0.17666666666666667,0,0.17666666666666667,0,0.82333333333333336,10569665590189543150,TARGET_FRAME_ERRORS_REACHED,stage10_K300_S15_10,0
stage10_cfo_formal,3768c26a3f2cab3bc6b71a55b67cd985f1f6257e,K300_S15,分块300,300,420,0.7142857142857143,0,30,0.0012496390825735056,30,11,6.96128035678238,5.5,0.14091914656322269,2300,690000,464,201,0,201,0,2099,25583600,11123,8900,16400,34300,0.00067246376811594204,0.08739130434782609,0,0.08739130434782609,0,0.91260869565217395,1580448432750531697,TARGET_FRAME_ERRORS_REACHED,stage10_K300_S15_11,0
stage10_cfo_formal,3768c26a3f2cab3bc6b71a55b67cd985f1f6257e,K300_S15,分块300,300,420,0.7142857142857143,0,30,0.0012496390825735056,30,12,7.46128035678238,6,0.12559432157547901,5100,1530000,453,205,0,205,0,4895,65462800,12835,13100,17500,34300,0.00029607843137254903,0.040196078431372552,0,0.040196078431372552,0,0.95980392156862748,1330745161612108533,TARGET_FRAME_ERRORS_REACHED,stage10_K300_S15_12,0
stage10_cfo_formal,3768c26a3f2cab3bc6b71a55b67cd985f1f6257e,K300_S15,分块300,300,420,0.7142857142857143,0,30,0.0012496390825735056,30,13,7.96128035678238,6.5,0.11193605692841699,12600,3780000,430,200,0,200,0,12400,188964700,14997,12000,20100,59600,0.00011375661375661376,0.015873015873015872,0,0.015873015873015872,0,0.98412698412698407,8440866162418646063,TARGET_FRAME_ERRORS_REACHED,stage10_K300_S15_13,0
stage10_cfo_formal,3768c26a3f2cab3bc6b71a55b67cd985f1f6257e,K300_S15,分块300,300,420,0.7142857142857143,0,30,0.0012496390825735056,30,14,8.46128035678238,7,0.099763115748443973,33000,9900000,411,200,0,200,0,32800,390948900,11846,10600,17000,34100,4.1515151515151518e-05,0.0060606060606060606,0,0.0060606060606060606,0,0.9939393939393939,4637772608617972020,TARGET_FRAME_ERRORS_REACHED,stage10_K300_S15_14,0
stage10_cfo_formal,3768c26a3f2cab3bc6b71a55b67cd985f1f6257e,K300_S15,分块300,300,420,0.7142857142857143,0,30,0.0012496390825735056,30,15,8.96128035678238,7.5,0.088913970501946146,50000,15000000,170,78,0,78,0,49922,572192200,11443,9100,16700,31600,1.1333333333333334e-05,0.00156,0,0.00156,0,0.99843999999999999,14948043202791456764,MAX_FRAMES_REACHED,stage10_K300_S15_15,0
stage10_cfo_formal,3768c26a3f2cab3bc6b71a55b67cd985f1f6257e,K300_S15,分块300,300,420,0.7142857142857143,0,30,0.0012496390825735056,30,16,9.46128035678238,8,0.079244659623055672,50000,15000000,61,30,0,30,0,49970,555330000,11106,8700,16400,31500,4.066666666666667e-06,0.00059999999999999995,0,0.00059999999999999995,0,0.99939999999999996,3922620297308017156,MAX_FRAMES_REACHED,stage10_K300_S15_16,0
stage10_cfo_formal,3768c26a3f2cab3bc6b71a55b67cd985f1f6257e,K300_M255K207,255双块300,300,396,0.75757575757575757,0,30,0.0013255665205020224,30,0,1.2057393120584987,0,0.5,1000,300000,26160,1000,1000,0,0,0,33304400,33304,29800,45400,72700,0.0872,1,1,0,0,0,14890207958432047191,TARGET_FRAME_ERRORS_REACHED,stage10_K300_M255K207_0,0
stage10_cfo_formal,3768c26a3f2cab3bc6b71a55b67cd985f1f6257e,K300_M255K207,255双块300,300,396,0.75757575757575757,0,30,0.0013255665205020224,30,1,1.7057393120584987,0.5,0.44562546906687278,1000,300000,22364,1000,1000,0,0,0,37367600,37367,37000,50200,66700,0.074546666666666664,1,1,0,0,0,7893357808575957444,TARGET_FRAME_ERRORS_REACHED,stage10_K300_M255K207_1,0
stage10_cfo_formal,3768c26a3f2cab3bc6b71a55b67cd985f1f6257e,K300_M255K207,255双块300,300,396,0.75757575757575757,0,30,0.0013255665205020224,30,2,2.2057393120584985,0.99999999999999978,0.3971641173621408,1000,300000,18807,999,999,0,0,1,37330600,37330,37000,50600,69200,0.062689999999999996,0.999,0.999,0,0,0.001,12728173826761998278,TARGET_FRAME_ERRORS_REACHED,stage10_K300_M255K207_2,0
stage10_cfo_formal,3768c26a3f2cab3bc6b71a55b67cd985f1f6257e,K300_M255K207,255双块300,300,396,0.75757575757575757,0,30,0.0013255665205020224,30,3,2.7057393120584985,1.4999999999999998,0.35397289219206901,1000,300000,15032,992,992,0,0,8,37179500,37179,35600,55400,73000,0.050106666666666667,0.99199999999999999,0.99199999999999999,0,0,0.0080000000000000002,13304598125428959221,TARGET_FRAME_ERRORS_REACHED,stage10_K300_M255K207_3,0
stage10_cfo_formal,3768c26a3f2cab3bc6b71a55b67cd985f1f6257e,K300_M255K207,255双块300,300,396,0.75757575757575757,0,30,0.0013255665205020224,30,4,3.2057393120584985,1.9999999999999998,0.31547867224009662,1000,300000,11272,961,961,0,0,39,37972300,37972,35200,56200,88300,0.037573333333333334,0.96099999999999997,0.96099999999999997,0,0,0.039,5795134119743523442,TARGET_FRAME_ERRORS_REACHED,stage10_K300_M255K207_4,0
stage10_cfo_formal,3768c26a3f2cab3bc6b71a55b67cd985f1f6257e,K300_M255K207,255双块300,300,396,0.75757575757575757,0,30,0.0013255665205020224,30,5,3.7057393120584985,2.5,0.28117066259517454,1000,300000,7367,832,832,0,0,168,35594000,35594,32500,51300,82200,0.024556666666666668,0.83199999999999996,0.83199999999999996,0,0,0.16800000000000001,658156379644348425,TARGET_FRAME_ERRORS_REACHED,stage10_K300_M255K207_5,0
stage10_cfo_formal,3768c26a3f2cab3bc6b71a55b67cd985f1f6257e,K300_M255K207,255双块300,300,396,0.75757575757575757,0,30,0.0013255665205020224,30,6,4.2057393120584985,3,0.25059361681363618,1000,300000,4078,568,568,0,0,432,34535900,34535,33600,45900,67700,0.013593333333333334,0.56799999999999995,0.56799999999999995,0,0,0.432,2644251614417705859,TARGET_FRAME_ERRORS_REACHED,stage10_K300_M255K207_6,0
stage10_cfo_formal,3768c26a3f2cab3bc6b71a55b67cd985f1f6257e,K300_M255K207,255双块300,300,396,0.75757575757575757,0,30,0.0013255665205020224,30,7,4.7057393120584985,3.5,0.22334179607548157,1000,300000,1922,328,327,1,0,672,31452600,31452,28200,47600,83700,0.0064066666666666664,0.32800000000000001,0.32700000000000001,0.001,0,0.67200000000000004,1668778690300363772,TARGET_FRAME_ERRORS_REACHED,stage10_K300_M255K207_7,0
stage10_cfo_formal,3768c26a3f2cab3bc6b71a55b67cd985f1f6257e,K300_M255K207,255双块300,300,396,0.75757575757575757,0,30,0.0013255665205020224,30,8,5.2057393120584985,4,0.19905358527674866,1800,540000,1090,200,200,0,0,1600,48525500,26958,24900,37400,63600,0.0020185185185185184,0.1111111111111111,0.1111111111111111,0,0,0.88888888888888884,13603987878627805755,TARGET_FRAME_ERRORS_REACHED,stage10_K300_M255K207_8,0
stage10_cfo_formal,3768c26a3f2cab3bc6b71a55b67cd985f1f6257e,K300_M255K207,255双块300,300,396,0.75757575757575757,0,30,0.0013255665205020224,30,9,5.7057393120584985,4.5,0.17740669461678774,6800,2040000,1063,201,201,0,0,6599,197388800,29027,27300,43300,62300,0.00052107843137254902,0.029558823529411766,0.029558823529411766,0,0,0.97044117647058825,9543815843506685612,TARGET_FRAME_ERRORS_REACHED,stage10_K300_M255K207_9,0
stage10_cfo_formal,3768c26a3f2cab3bc6b71a55b67cd985f1f6257e,K300_M255K207,255双块300,300,396,0.75757575757575757,0,30,0.0013255665205020224,30,10,6.2057393120584985,5,0.158113883008419,38800,11640000,1022,200,200,0,0,38600,1070304400,27585,24400,41100,76500,8.7800687285223368e-05,0.0051546391752577319,0.0051546391752577319,0,0,0.99484536082474229,17048910152079726441,TARGET_FRAME_ERRORS_REACHED,stage10_K300_M255K207_10,0
stage10_cfo_formal,3768c26a3f2cab3bc6b71a55b67cd985f1f6257e,K300_M255K207,255双块300,300,396,0.75757575757575757,0,30,0.0013255665205020224,30,11,6.7057393120584985,5.5,0.14091914656322271,50000,15000000,170,35,35,0,0,49965,1192820300,23856,21700,35000,57800,1.1333333333333334e-05,0.00069999999999999999,0.00069999999999999999,0,0,0.99929999999999997,13681992868106663154,MAX_FRAMES_REACHED,stage10_K300_M255K207_11,0
stage10_cfo_formal,3768c26a3f2cab3bc6b71a55b67cd985f1f6257e,K300_M255K207,255双块300,300,396,0.75757575757575757,0,30,0.0013255665205020224,30,12,7.2057393120584985,6,0.12559432157547901,50000,15000000,11,2,2,0,0,49998,1129489800,22589,20500,32700,53100,7.3333333333333334e-07,4.0000000000000003e-05,4.0000000000000003e-05,0,0,0.99995999999999996,17713525680739805597,MAX_FRAMES_REACHED,stage10_K300_M255K207_12,0
stage10_cfo_formal,3768c26a3f2cab3bc6b71a55b67cd985f1f6257e,K300_M255K207,255双块300,300,396,0.75757575757575757,0,30,0.0013255665205020224,30,13,7.7057393120584985,6.5,0.11193605692841699,50000,15000000,6,1,1,0,0,49999,1090047600,21800,19700,31400,51600,3.9999999999999998e-07,2.0000000000000002e-05,2.0000000000000002e-05,0,0,0.99997999999999998,4662033726344544742,MAX_FRAMES_REACHED,stage10_K300_M255K207_13,0
stage10_cfo_formal,3768c26a3f2cab3bc6b71a55b67cd985f1f6257e,K300_M255K207,255双块300,300,396,0.75757575757575757,0,30,0.0013255665205020224,30,14,8.2057393120584994,7.0000000000000009,0.099763115748443959,50000,15000000,0,0,0,0,0,50000,1065692900,21313,19500,30700,50800,0,0,0,0,0,1,15656984397901023246,MAX_FRAMES_REACHED,stage10_K300_M255K207_14,0
stage10_cfo_formal,3768c26a3f2cab3bc6b71a55b67cd985f1f6257e,K300_M255K207,255双块300,300,396,0.75757575757575757,0,30,0.0013255665205020224,30,15,8.7057393120584994,7.5000000000000009,0.088913970501946132,50000,15000000,0,0,0,0,0,50000,1025157600,20503,18800,29600,47400,0,0,0,0,0,1,2605024992174242079,MAX_FRAMES_REACHED,stage10_K300_M255K207_15,0
stage10_cfo_formal,3768c26a3f2cab3bc6b71a55b67cd985f1f6257e,K300_M255K207,255双块300,300,396,0.75757575757575757,0,30,0.0013255665205020224,30,16,9.2057393120584994,8,0.079244659623055658,50000,15000000,0,0,0,0,0,50000,1012396200,20247,18600,29100,46400,0,0,0,0,0,1,659592569205469989,MAX_FRAMES_REACHED,stage10_K300_M255K207_16,0
stage10_cfo_formal,3768c26a3f2cab3bc6b71a55b67cd985f1f6257e,K300_M511K421,421整块300,300,390,0.76923076923076927,0,30,0.0013460122766023107,30,0,1.1394335230683674,0,0.5,1000,300000,25657,1000,1000,0,0,0,58010800,58010,57200,82800,107400,0.08552333333333334,1,1,0,0,0,10372244853139644059,TARGET_FRAME_ERRORS_REACHED,stage10_K300_M511K421_0,0
stage10_cfo_formal,3768c26a3f2cab3bc6b71a55b67cd985f1f6257e,K300_M511K421,421整块300,300,390,0.76923076923076927,0,30,0.0013460122766023107,30,1,1.6394335230683674,0.5,0.44562546906687273,1000,300000,21963,1000,1000,0,0,0,56187600,56187,50600,80500,120000,0.073209999999999997,1,1,0,0,0,16240245350556184526,TARGET_FRAME_ERRORS_REACHED,stage10_K300_M511K421_1,0
stage10_cfo_formal,3768c26a3f2cab3bc6b71a55b67cd985f1f6257e,K300_M511K421,421整块300,300,390,0.76923076923076927,0,30,0.0013460122766023107,30,2,2.1394335230683676,1.0000000000000002,0.39716411736214075,1000,300000,18296,1000,1000,0,0,0,56136000,56136,51900,76100,117600,0.060986666666666668,1,1,0,0,0,10858106988536041514,TARGET_FRAME_ERRORS_REACHED,stage10_K300_M511K421_2,0
stage10_cfo_formal,3768c26a3f2cab3bc6b71a55b67cd985f1f6257e,K300_M511K421,421整块300,300,390,0.76923076923076927,0,30,0.0013460122766023107,30,3,2.6394335230683676,1.5000000000000002,0.35397289219206896,1000,300000,15201,994,994,0,0,6,56052900,56052,51900,76400,115800,0.05067,0.99399999999999999,0.99399999999999999,0,0,0.0060000000000000001,14571552138206034456,TARGET_FRAME_ERRORS_REACHED,stage10_K300_M511K421_3,0
stage10_cfo_formal,3768c26a3f2cab3bc6b71a55b67cd985f1f6257e,K300_M511K421,421整块300,300,390,0.76923076923076927,0,30,0.0013460122766023107,30,4,3.1394335230683676,2,0.31547867224009662,1000,300000,12238,956,956,0,0,44,51949800,51949,48700,67400,100900,0.040793333333333334,0.95599999999999996,0.95599999999999996,0,0,0.043999999999999997,8123416536557428243,TARGET_FRAME_ERRORS_REACHED,stage10_K300_M511K421_4,0
stage10_cfo_formal,3768c26a3f2cab3bc6b71a55b67cd985f1f6257e,K300_M511K421,421整块300,300,390,0.76923076923076927,0,30,0.0013460122766023107,30,5,3.6394335230683676,2.5,0.28117066259517454,1000,300000,8959,834,834,0,0,166,56004600,56004,52900,76500,111000,0.029863333333333332,0.83399999999999996,0.83399999999999996,0,0,0.16600000000000001,8408756861407045419,TARGET_FRAME_ERRORS_REACHED,stage10_K300_M511K421_5,0
stage10_cfo_formal,3768c26a3f2cab3bc6b71a55b67cd985f1f6257e,K300_M511K421,421整块300,300,390,0.76923076923076927,0,30,0.0013460122766023107,30,6,4.1394335230683676,3,0.25059361681363612,1000,300000,5300,559,559,0,0,441,56915300,56915,55900,75100,102200,0.017666666666666667,0.55900000000000005,0.55900000000000005,0,0,0.441,14265895351098253986,TARGET_FRAME_ERRORS_REACHED,stage10_K300_M511K421_6,0
stage10_cfo_formal,3768c26a3f2cab3bc6b71a55b67cd985f1f6257e,K300_M511K421,421整块300,300,390,0.76923076923076927,0,30,0.0013460122766023107,30,7,4.6394335230683676,3.5,0.22334179607548157,1000,300000,2284,265,265,0,0,735,53960000,53960,52100,76600,101700,0.0076133333333333331,0.26500000000000001,0.26500000000000001,0,0,0.73499999999999999,10841549813125326018,TARGET_FRAME_ERRORS_REACHED,stage10_K300_M511K421_7,0
stage10_cfo_formal,3768c26a3f2cab3bc6b71a55b67cd985f1f6257e,K300_M511K421,421整块300,300,390,0.76923076923076927,0,30,0.0013460122766023107,30,8,5.1394335230683676,4,0.19905358527674863,3200,960000,1679,204,204,0,0,2996,144312500,45097,42400,67500,113800,0.0017489583333333333,0.063750000000000001,0.063750000000000001,0,0,0.93625000000000003,11495032557574134134,TARGET_FRAME_ERRORS_REACHED,stage10_K300_M511K421_8,0
stage10_cfo_formal,3768c26a3f2cab3bc6b71a55b67cd985f1f6257e,K300_M511K421,421整块300,300,390,0.76923076923076927,0,30,0.0013460122766023107,30,9,5.6394335230683676,4.5,0.17740669461678771,21200,6360000,1540,200,200,0,0,21000,944096700,44532,39200,65200,126600,0.00024213836477987423,0.009433962264150943,0.009433962264150943,0,0,0.99056603773584906,2858984185392041777,TARGET_FRAME_ERRORS_REACHED,stage10_K300_M511K421_9,0
stage10_cfo_formal,3768c26a3f2cab3bc6b71a55b67cd985f1f6257e,K300_M511K421,421整块300,300,390,0.76923076923076927,0,30,0.0013460122766023107,30,10,6.1394335230683676,5,0.15811388300841897,50000,15000000,257,34,34,0,0,49966,1861524400,37230,34900,54700,82400,1.7133333333333334e-05,0.00068000000000000005,0.00068000000000000005,0,0,0.99931999999999999,10655814484840038477,MAX_FRAMES_REACHED,stage10_K300_M511K421_10,0
stage10_cfo_formal,3768c26a3f2cab3bc6b71a55b67cd985f1f6257e,K300_M511K421,421整块300,300,390,0.76923076923076927,0,30,0.0013460122766023107,30,11,6.6394335230683676,5.5,0.14091914656322269,50000,15000000,28,3,3,0,0,49997,1718617800,34372,31900,50700,77300,1.8666666666666667e-06,6.0000000000000002e-05,6.0000000000000002e-05,0,0,0.99994000000000005,9018490363866108251,MAX_FRAMES_REACHED,stage10_K300_M511K421_11,0
stage10_cfo_formal,3768c26a3f2cab3bc6b71a55b67cd985f1f6257e,K300_M511K421,421整块300,300,390,0.76923076923076927,0,30,0.0013460122766023107,30,12,7.1394335230683676,6,0.12559432157547898,50000,15000000,0,0,0,0,0,50000,1619856400,32397,29700,47300,73300,0,0,0,0,0,1,15943085550119717571,MAX_FRAMES_REACHED,stage10_K300_M511K421_12,0
stage10_cfo_formal,3768c26a3f2cab3bc6b71a55b67cd985f1f6257e,K300_M511K421,421整块300,300,390,0.76923076923076927,0,30,0.0013460122766023107,30,13,7.6394335230683676,6.5,0.11193605692841699,50000,15000000,0,0,0,0,0,50000,1570472700,31409,28800,46300,70200,0,0,0,0,0,1,517420716836556137,MAX_FRAMES_REACHED,stage10_K300_M511K421_13,0
stage10_cfo_formal,3768c26a3f2cab3bc6b71a55b67cd985f1f6257e,K300_M511K421,421整块300,300,390,0.76923076923076927,0,30,0.0013460122766023107,30,14,8.1394335230683676,7,0.099763115748443973,50000,15000000,0,0,0,0,0,50000,1517277900,30345,28000,44000,66400,0,0,0,0,0,1,4858017849452175525,MAX_FRAMES_REACHED,stage10_K300_M511K421_14,0
stage10_cfo_formal,3768c26a3f2cab3bc6b71a55b67cd985f1f6257e,K300_M511K421,421整块300,300,390,0.76923076923076927,0,30,0.0013460122766023107,30,15,8.6394335230683676,7.5,0.088913970501946146,50000,15000000,0,0,0,0,0,50000,1458189000,29163,26800,41300,62600,0,0,0,0,0,1,6509420344144180446,MAX_FRAMES_REACHED,stage10_K300_M511K421_15,0
stage10_cfo_formal,3768c26a3f2cab3bc6b71a55b67cd985f1f6257e,K300_M511K421,421整块300,300,390,0.76923076923076927,0,30,0.0013460122766023107,30,16,9.1394335230683676,8,0.079244659623055672,50000,15000000,0,0,0,0,0,50000,1434268600,28685,26300,41000,63700,0,0,0,0,0,1,6088033358838068780,MAX_FRAMES_REACHED,stage10_K300_M511K421_16,0
stage10_cfo_formal,3768c26a3f2cab3bc6b71a55b67cd985f1f6257e,K300_M511K385,385整块300,300,426,0.70422535211267601,0,30,0.0012319971190548208,30,0,1.5228834438305652,0,0.5,1000,300000,24816,1000,1000,0,0,0,78130100,78130,71000,107400,151100,0.082720000000000002,1,1,0,0,0,17166291007155652735,TARGET_FRAME_ERRORS_REACHED,stage10_K300_M511K385_0,0
stage10_cfo_formal,3768c26a3f2cab3bc6b71a55b67cd985f1f6257e,K300_M511K385,385整块300,300,426,0.70422535211267601,0,30,0.0012319971190548208,30,1,2.0228834438305654,0.50000000000000022,0.44562546906687273,1000,300000,21540,1000,1000,0,0,0,73267200,73267,69100,102400,130400,0.071800000000000003,1,1,0,0,0,4383761105610457432,TARGET_FRAME_ERRORS_REACHED,stage10_K300_M511K385_1,0
stage10_cfo_formal,3768c26a3f2cab3bc6b71a55b67cd985f1f6257e,K300_M511K385,385整块300,300,426,0.70422535211267601,0,30,0.0012319971190548208,30,2,2.5228834438305654,1.0000000000000002,0.39716411736214075,1000,300000,18011,999,999,0,0,1,79718900,79718,71300,114100,169000,0.060036666666666669,0.999,0.999,0,0,0.001,3932535916238627713,TARGET_FRAME_ERRORS_REACHED,stage10_K300_M511K385_2,0
