organization,rateCase,snrDb,relativeOffset,bitErrors,bits,BER,berCiLow,berCiHigh,gridLayer
B_CONT_50x6,R23,2,-10,23,149170,0.000154186,0.00010275,0.000231367,dense
B_CONT_50x6,R23,2,-9,25,149170,0.000167594,0.000113527,0.000247404,dense
B_CONT_50x6,R23,2,-8,23,149170,0.000154186,0.00010275,0.000231367,dense
B_CONT_50x6,R23,2,-7,29,149170,0.000194409,0.00013537,0.00027919,dense
B_CONT_50x6,R23,2,-6,18,149170,0.000120668,7.63327e-05,0.000190748,dense
B_CONT_50x6,R23,2,-5,26,149170,0.000174298,0.000118954,0.000255384,dense
B_CONT_50x6,R23,2,-4,21,149170,0.000140779,9.20844e-05,0.000215218,dense
B_CONT_50x6,R23,2,-3,26,149170,0.000174298,0.000118954,0.000255384,dense
B_CONT_50x6,R23,2,-2,21,149170,0.000140779,9.20844e-05,0.000215218,dense
B_CONT_50x6,R23,2,-1,21,149170,0.000140779,9.20844e-05,0.000215218,dense
B_CONT_50x6,R23,2,0,19,149170,0.000127371,8.15473e-05,0.000198941,dense
B_CONT_50x6,R23,2,1,22,149170,0.000147483,9.74021e-05,0.000223307,dense
B_CONT_50x6,R23,2,2,19,149170,0.000127371,8.15473e-05,0.000198941,dense
B_CONT_50x6,R23,2,3,20,149170,0.000134075,8.67987e-05,0.000207096,dense
B_CONT_50x6,R23,2,4,16,149170,0.00010726,6.60265e-05,0.00017424,dense
B_CONT_50x6,R23,2,5,24,149170,0.00016089,0.000108125,0.000239399,dense
B_CONT_50x6,R23,2,6,24,149170,0.00016089,0.000108125,0.000239399,dense
B_CONT_50x6,R23,2,7,23,149170,0.000154186,0.00010275,0.000231367,dense
B_CONT_50x6,R23,2,8,24,149170,0.00016089,0.000108125,0.000239399,dense
B_CONT_50x6,R23,2,9,22,149170,0.000147483,9.74021e-05,0.000223307,dense
