caseName,ebn0Db,snrIndex,frameIndex,noiseHash,channelHardBitErrors,decodedBitErrors,trueSuccess,reportedSuccess,miscorrected,decoderFailure,frameStatus
BCH-S200,0,0,0,99af908a5e146cffecdf1b903ab6840e75ec40317f4cec67b80f812d5e42c6b5,32,24,0,1,1,0,CORRECTED
BCH-S200,0,0,1,911ef419879a0c14aa8d06922c8638edc4c74d53a5169f84eeb1ba8b6e81a747,31,23,0,1,1,0,CORRECTED
BCH-S200,0,0,2,8c07a5f254cf791d3f9adc6953b6e637c6fc940cd7ed0f7dde96bdc8297717ef,38,32,0,1,1,0,CORRECTED
BCH-S200,0,0,3,659c159c1e8bd5b83eb9ceb8b1b2da378f3db60b27495d9867e225800beb1268,37,23,0,1,1,0,CORRECTED
BCH-S200,0,0,4,b2466072b5cacf16a5960cd32a7e6edc34eaac940070bcc0c5aa78ea1277fbc2,31,20,0,1,1,0,CORRECTED
BCH-S200,0,0,5,91152659baf8138457dca1ddc8787332589ecbf23f744d0b0dafe861802ae370,30,24,0,1,1,0,CORRECTED
BCH-S200,0,0,6,d82549f40e9dbf824b589271cd7669429b270a86dcae84b3a5ba44b9b8b87ad7,24,16,0,1,1,0,CORRECTED
BCH-S200,0,0,7,60a3d874db84a741041127ccf2168b3475f73fe51372b0e2a6807e3af4f425c7,27,20,0,1,1,0,CORRECTED
BCH-S200,0,0,8,e32000984b1f30b3e50f062da128509d6d50f9199d9b863e59f559b51c88e557,31,35,0,1,1,0,CORRECTED
BCH-S200,0,0,9,e57ee36d2ba74ce6605e843b6239a8469727f3c86b55bded746a879ba46be76e,29,18,0,1,1,0,CORRECTED
BCH-S200,0,0,10,6334acc9448fc8cb9a531806a0720699837fd08ae5c0cb3615cc27895aeb121d,33,23,0,1,1,0,CORRECTED
BCH-S200,0,0,11,f2a8ea1b23c0b12f787129e2a73f13bb5ef840ef10f48b8037621a4cf72fda43,43,34,0,1,1,0,CORRECTED
BCH-S200,0,0,12,0960bfde3d42afd02589eeb1b3a331122dd47cf3c6d1614dee080bcbfd2d1944,34,27,0,1,1,0,CORRECTED
BCH-S200,0,0,13,2653f625f775441f51d74549c9468169b77bb4139d36e58bef3c6b90fdb69a13,41,34,0,1,1,0,CORRECTED
BCH-S200,0,0,14,14286320cef3c36de2e7eb5c3c262764331d6603c121968d399c68ea71ed6a20,36,28,0,1,1,0,CORRECTED
BCH-S200,0,0,15,556b4ee05cc8a22ff34d44074db9e4ad22a0ef98b43dc46972f7e3b1f501d6d3,45,36,0,1,1,0,CORRECTED
BCH-S200,0,0,16,85622dc61d8846a35de0d88a6e9fc48e6656ce70875f79252bf631c67301846e,34,21,0,1,1,0,CORRECTED
BCH-S200,0,0,17,7e5df607a593f9e630d67ce15fd8cba75721f824d76a5db449616680578ccfb7,26,14,0,1,1,0,CORRECTED
BCH-S200,0,0,18,2f37257948035a73387dda0389b020e4f995d633588c48cb7c5cd8051288d70b,31,18,0,1,1,0,CORRECTED
BCH-S200,0,0,19,511a13919ad0211e989c3e85cb3e5a39feba035c8508a0659e808222128243f4,28,24,0,1,1,0,CORRECTED
BCH-S200,0,0,20,ea40c959ef1258e8c5c3fd36c377208899bdf8fd689ec5b206fb762609ba400a,24,17,0,1,1,0,CORRECTED
BCH-S200,0,0,21,0013e49403e432a17e631962936c0dd18d27aede34d30013566677cd77416cbf,33,20,0,1,1,0,CORRECTED
BCH-S200,0,0,22,099db55345802afb09640cd290dc919b706091832f0d12235ac2e717d0e854a7,33,26,0,1,1,0,CORRECTED
BCH-S200,0,0,23,3b6586ba729a093eb70e87b97cc141da4accf5162a8c6e128f2a9bf861a1f30b,42,36,0,1,1,0,CORRECTED
BCH-S200,0,0,24,1633da52b84f84f893abebc2b24d1783196cde4e64a68e857841eecaf6cd69f8,27,15,0,1,1,0,CORRECTED
BCH-S200,0,0,25,0430c5f6c77e100db38798d9e828993dd23edcc5e2b33bdb55132d4b9f00021c,31,23,0,1,1,0,CORRECTED
BCH-S200,0,0,26,11ba00902ab7840a19453f46660cddd44db5f549134af9170c5b44b1c25c1ac9,28,24,0,1,1,0,CORRECTED
BCH-S200,0,0,27,66f005b27c042648643a84c5a648dc0d363cd7301e42d3667ae7185684325132,29,19,0,1,1,0,CORRECTED
BCH-S200,0,0,28,284ca6ff2c990c3460b76a788444e64bdfc531b17853ad95dab911708535ee39,35,30,0,1,1,0,CORRECTED
BCH-S200,0,0,29,3f0630af553ba39c27efa3b38ac4548f2ff742375ab2f5c5d2283392f42269d5,42,34,0,1,1,0,CORRECTED
BCH-S200,0,0,30,f19977951b1d953bc0ae55cb1ebba92f28e95071e99841c1096cd324e696513a,40,32,0,1,1,0,CORRECTED
BCH-S200,0,0,31,14954c90a2ea8ef143dad3400d285d184ef3d44837f0f096077391e350e66fb9,38,31,0,1,1,0,CORRECTED
BCH-S200,0,0,32,eba0c6c052b64aa0ffcf23923ec6e8f52f4ce72b7c322602894c22b5c0528dce,29,22,0,1,1,0,CORRECTED
BCH-S200,0,0,33,fac9cf6123cc0edf92cd990827a9be33819506868e4610fb6076948efe241d6e,35,33,0,1,1,0,CORRECTED
BCH-S200,0,0,34,e7b120c82dbb082e4a11df3feb50f3d5456c396c793c94e24193b0ab96080e37,24,19,0,1,1,0,CORRECTED
BCH-S200,0,0,35,3794bd8f66be388dc1978096e8b185131477f2ee1b0407eeadc5390f9850648f,34,28,0,1,1,0,CORRECTED
BCH-S200,0,0,36,77d48999707eb6811475bde5185bed6c1cab586ca7aa879fba7bb544582e91f2,35,26,0,1,1,0,CORRECTED
BCH-S200,0,0,37,4daaebf732e7a559b7081fcca9a762190a4cb002a9a2d9190be2fa1433e8a392,39,33,0,1,1,0,CORRECTED
BCH-S200,0,0,38,41a7f6255c1f7ce1fced24aa8105b9d8335a1b62abac960123242c6908790caa,29,19,0,1,1,0,CORRECTED
BCH-S200,0,0,39,9bb0ce9f0cdea51f9e1c7a7f797f395e668075d640d07437a9991c31b1ad9842,25,20,0,1,1,0,CORRECTED
BCH-S200,0,0,40,d104ded5c517b59648bed739abac93ced6f1729981726335d3cd5d632b31344f,30,24,0,1,1,0,CORRECTED
BCH-S200,0,0,41,00739ad561a1f93d5a4d190115f0e98354019e63ca6234710ae70f0d9ba8db7d,27,13,0,1,1,0,CORRECTED
