figureId,series,esN0Db,rawValue,plotValue,isPlotted,isZero,zeroErrorUpperBound95
cc_08_decision_delay,C_CONT_100x3 硬判决,-3.5,430,430,true,false,
cc_08_decision_delay,C_CONT_100x3 硬判决,-3.0,430,430,true,false,
cc_08_decision_delay,C_CONT_100x3 硬判决,-2.5,430,430,true,false,
cc_08_decision_delay,C_CONT_100x3 硬判决,-2.0,430,430,true,false,
cc_08_decision_delay,C_CONT_100x3 硬判决,-1.5,430,430,true,false,
cc_08_decision_delay,C_CONT_100x3 硬判决,-1.0,430,430,true,false,
cc_08_decision_delay,C_CONT_100x3 硬判决,-0.5,430,430,true,false,
cc_08_decision_delay,C_CONT_100x3 硬判决,0.0,430,430,true,false,
cc_08_decision_delay,C_CONT_100x3 硬判决,0.5,430,430,true,false,
cc_08_decision_delay,C_CONT_100x3 硬判决,1.0,430,430,true,false,
cc_08_decision_delay,C_CONT_100x3 硬判决,1.5,430,430,true,false,
cc_08_decision_delay,C_CONT_100x3 硬判决,2.0,430,430,true,false,
cc_08_decision_delay,C_CONT_100x3 硬判决,2.5,430,430,true,false,
cc_08_decision_delay,C_CONT_100x3 硬判决,3.0,430,430,true,false,
cc_08_decision_delay,C_CONT_100x3 硬判决,3.5,430,430,true,false,
cc_08_decision_delay,C_CONT_100x3 硬判决,4.0,430,430,true,false,
cc_08_decision_delay,C_CONT_100x3 硬判决,4.5,430,430,true,false,
cc_08_decision_delay,C_CONT_100x3 硬判决,5.0,430,430,true,false,
cc_08_decision_delay,C_CONT_100x3 硬判决,5.5,430,430,true,false,
cc_08_decision_delay,C_CONT_100x3 硬判决,6.0,430,430,true,false,
cc_08_decision_delay,C_CONT_100x3 硬判决,6.5,430,430,true,false,
cc_08_decision_delay,C_CONT_100x3 硬判决,7.0,430,430,true,false,
cc_08_decision_delay,C_CONT_100x3 硬判决,7.5,430,430,true,false,
cc_08_decision_delay,C_CONT_100x3 硬判决,8.0,430,430,true,false,
cc_08_decision_delay,C_CONT_100x3 硬判决,8.5,430,430,true,false,
cc_08_decision_delay,C_CONT_100x3 硬判决,9.0,430,430,true,false,
cc_08_decision_delay,C_CONT_100x3 硬判决,9.5,430,430,true,false,
cc_08_decision_delay,C_CONT_100x3 硬判决,10.0,430,430,true,false,
cc_08_decision_delay,D_CONT_150x2 浮点软判决,-5.0,530,530,true,false,
cc_08_decision_delay,D_CONT_150x2 浮点软判决,-4.5,530,530,true,false,
cc_08_decision_delay,D_CONT_150x2 浮点软判决,-4.0,530,530,true,false,
cc_08_decision_delay,D_CONT_150x2 浮点软判决,-3.5,530,530,true,false,
cc_08_decision_delay,D_CONT_150x2 浮点软判决,-3.0,530,530,true,false,
cc_08_decision_delay,D_CONT_150x2 浮点软判决,-2.5,530,530,true,false,
cc_08_decision_delay,D_CONT_150x2 浮点软判决,-2.0,530,530,true,false,
cc_08_decision_delay,D_CONT_150x2 浮点软判决,-1.5,530,530,true,false,
cc_08_decision_delay,D_CONT_150x2 浮点软判决,-1.0,530,530,true,false,
cc_08_decision_delay,D_CONT_150x2 浮点软判决,-0.5,530,530,true,false,
cc_08_decision_delay,D_CONT_150x2 浮点软判决,0.0,530,530,true,false,
cc_08_decision_delay,D_CONT_150x2 浮点软判决,0.5,530,530,true,false,
cc_08_decision_delay,D_CONT_150x2 浮点软判决,1.0,530,530,true,false,
cc_08_decision_delay,D_CONT_150x2 浮点软判决,1.5,530,530,true,false,
cc_08_decision_delay,D_CONT_150x2 浮点软判决,2.0,530,530,true,false,
cc_08_decision_delay,D_CONT_150x2 浮点软判决,2.5,530,530,true,false,
cc_08_decision_delay,D_CONT_150x2 浮点软判决,3.0,530,530,true,false,
cc_08_decision_delay,D_CONT_150x2 浮点软判决,3.5,530,530,true,false,
cc_08_decision_delay,D_CONT_150x2 浮点软判决,4.0,530,530,true,false,
cc_08_decision_delay,D_CONT_150x2 浮点软判决,4.5,530,530,true,false,
cc_08_decision_delay,D_CONT_150x2 浮点软判决,5.0,530,530,true,false,
cc_08_decision_delay,D_CONT_150x2 浮点软判决,5.5,530,530,true,false,
cc_08_decision_delay,D_CONT_150x2 浮点软判决,6.0,530,530,true,false,
cc_08_decision_delay,D_CONT_150x2 浮点软判决,6.5,530,530,true,false,
cc_08_decision_delay,D_CONT_150x2 浮点软判决,7.0,530,530,true,false,
cc_08_decision_delay,D_CONT_150x2 浮点软判决,7.5,530,530,true,false,
cc_08_decision_delay,D_CONT_150x2 浮点软判决,8.0,530,530,true,false,
cc_08_decision_delay,D_CONT_150x2 浮点软判决,8.5,530,530,true,false,
cc_08_decision_delay,D_CONT_150x2 浮点软判决,9.0,530,530,true,false,
cc_08_decision_delay,D_CONT_150x2 浮点软判决,9.5,530,530,true,false,
cc_08_decision_delay,D_CONT_150x2 浮点软判决,10.0,530,530,true,false,
cc_08_decision_delay,D_CONT_150x2 硬判决,-5.0,530,530,true,false,
cc_08_decision_delay,D_CONT_150x2 硬判决,-4.5,530,530,true,false,
cc_08_decision_delay,D_CONT_150x2 硬判决,-4.0,530,530,true,false,
cc_08_decision_delay,D_CONT_150x2 硬判决,-3.5,530,530,true,false,
cc_08_decision_delay,D_CONT_150x2 硬判决,-3.0,530,530,true,false,
cc_08_decision_delay,D_CONT_150x2 硬判决,-2.5,530,530,true,false,
cc_08_decision_delay,D_CONT_150x2 硬判决,-2.0,530,530,true,false,
cc_08_decision_delay,D_CONT_150x2 硬判决,-1.5,530,530,true,false,
cc_08_decision_delay,D_CONT_150x2 硬判决,-1.0,530,530,true,false,
cc_08_decision_delay,D_CONT_150x2 硬判决,-0.5,530,530,true,false,
cc_08_decision_delay,D_CONT_150x2 硬判决,0.0,530,530,true,false,
cc_08_decision_delay,D_CONT_150x2 硬判决,0.5,530,530,true,false,
cc_08_decision_delay,D_CONT_150x2 硬判决,1.0,530,530,true,false,
cc_08_decision_delay,D_CONT_150x2 硬判决,1.5,530,530,true,false,
cc_08_decision_delay,D_CONT_150x2 硬判决,2.0,530,530,true,false,
cc_08_decision_delay,D_CONT_150x2 硬判决,2.5,530,530,true,false,
cc_08_decision_delay,D_CONT_150x2 硬判决,3.0,530,530,true,false,
cc_08_decision_delay,D_CONT_150x2 硬判决,3.5,530,530,true,false,
cc_08_decision_delay,D_CONT_150x2 硬判决,4.0,530,530,true,false,
cc_08_decision_delay,D_CONT_150x2 硬判决,4.5,530,530,true,false,
cc_08_decision_delay,D_CONT_150x2 硬判决,5.0,530,530,true,false,
cc_08_decision_delay,D_CONT_150x2 硬判决,5.5,530,530,true,false,
cc_08_decision_delay,D_CONT_150x2 硬判决,6.0,530,530,true,false,
cc_08_decision_delay,D_CONT_150x2 硬判决,6.5,530,530,true,false,
cc_08_decision_delay,D_CONT_150x2 硬判决,7.0,530,530,true,false,
cc_08_decision_delay,D_CONT_150x2 硬判决,7.5,530,530,true,false,
cc_08_decision_delay,D_CONT_150x2 硬判决,8.0,530,530,true,false,
cc_08_decision_delay,D_CONT_150x2 硬判决,8.5,530,530,true,false,
cc_08_decision_delay,D_CONT_150x2 硬判决,9.0,530,530,true,false,
cc_08_decision_delay,D_CONT_150x2 硬判决,9.5,530,530,true,false,
cc_08_decision_delay,D_CONT_150x2 硬判决,10.0,530,530,true,false,
