caseId,targetLength,actualLength,actualRate,Zc,fillerLength,rankHp,algorithm,alpha,snrDb,esN0Db,ebN0Db,sigmaSquared,frames,bitErrors,frameErrors,BER,FER,avgIterations,medianIterations,p95Iterations,maxUsedIterations,earlyStopRate,maxIterationRate,avgDecodeTimeUs,medianDecodeTimeUs,p95DecodeTimeUs,maxDecodeTimeUs,avgFinalSyndromeWeight,validCodewordRate,nanInfCount,edgeCount,checkNodeUpdates,variableNodeUpdates,messageUpdates,tanhOperations,atanhOperations,absOperations,comparisonOperations,min1Min2Updates,signOperations,alphaMultiplications,decoderMemoryBytes,payloadSeed,noiseSeed,noiseGroupId,frameStart,frameEnd,runId,alphaCalibrationFrameRange,smokeEvaluationFrameRange,stopReason,status
LDPC_BG2_K300_N560,576,560,0.5357142857142857,56,148,112,DIRECT_LAYERED_NMS,1,4.5,4.5,7.2106677228653799,0.17740669461678774,300,74,42,0.00082222222222222223,0.14000000000000001,1.1499999999999999,1,2,2,1,0,12.111333333333331,9.4000000000000004,20.425000000000004,92.299999999999997,0,1,0,784,38640,270480,270480,0,0,270480,540960,169531,270480,270480,11312,2026072001,2026968361,560,40000,40299,1212001,,40000:40299,MAX_FRAMES_REACHED,PASS
LDPC_BG2_K300_N640,640,640,0.46875,40,20,320,DIRECT_LAYERED_SPA_BP,0,-2.5,-2.5,0.79058719264224742,0.88913970501946138,300,7631,267,0.084788888888888886,0.89000000000000001,29.706666666666667,32,32,32,0.11,0.89000000000000001,3960.6083333333358,3940.8000000000002,5727.5900000000001,7936.6999999999998,40.483333333333334,0.11,0,2240,2851840,19962880,19962880,39925760,19962880,0,0,0,0,0,23680,2026072001,2026968361,640,40000,40299,1212001,,40000:40299,MAX_FRAMES_REACHED,PASS
LDPC_BG2_K300_N640,640,640,0.46875,40,20,320,DIRECT_LAYERED_NMS,0.59999999999999998,-2.5,-2.5,0.79058719264224742,0.88913970501946138,300,8778,293,0.097533333333333333,0.97666666666666668,31.483333333333334,32,32,32,0.023333333333333334,0.97666666666666668,983.23733333333314,922.20000000000005,1437.3000000000002,1803.0999999999999,42.403333333333336,0.023333333333333334,0,2240,3022400,21156800,21156800,0,0,21156800,42313600,12929170,21156800,21156800,23680,2026072001,2026968361,640,40000,40299,1212001,,40000:40299,MAX_FRAMES_REACHED,PASS
LDPC_BG2_K300_N640,640,640,0.46875,40,20,320,DIRECT_LAYERED_NMS,0.65000000000000002,-2.5,-2.5,0.79058719264224742,0.88913970501946138,300,8729,285,0.096988888888888888,0.94999999999999996,31.106666666666666,32,32,32,0.050000000000000003,0.94999999999999996,1025.5669999999996,965.75,1445.8050000000003,2162.5999999999999,41.5,0.050000000000000003,0,2240,2986240,20903680,20903680,0,0,20903680,41807360,12799734,20903680,20903680,23680,2026072001,2026968361,640,40000,40299,1212001,,40000:40299,MAX_FRAMES_REACHED,PASS
LDPC_BG2_K300_N640,640,640,0.46875,40,20,320,DIRECT_LAYERED_NMS,0.69999999999999996,-2.5,-2.5,0.79058719264224742,0.88913970501946138,300,8726,279,0.096955555555555559,0.93000000000000005,30.553333333333335,32,32,32,0.070000000000000007,0.93000000000000005,1047.1513333333335,1001.7,1541.4849999999999,2673,42.776666666666664,0.070000000000000007,0,2240,2933120,20531840,20531840,0,0,20531840,41063680,12594937,20531840,20531840,23680,2026072001,2026968361,640,40000,40299,1212001,,40000:40299,MAX_FRAMES_REACHED,PASS
LDPC_BG2_K300_N640,640,640,0.46875,40,20,320,DIRECT_LAYERED_NMS,0.75,-2.5,-2.5,0.79058719264224742,0.88913970501946138,300,8823,276,0.098033333333333333,0.92000000000000004,30.32,32,32,32,0.080000000000000002,0.92000000000000004,1052.6273333333329,997.04999999999995,1529.6849999999999,2236.0999999999999,46.280000000000001,0.080000000000000002,0,2240,2910720,20375040,20375040,0,0,20375040,40750080,12515433,20375040,20375040,23680,2026072001,2026968361,640,40000,40299,1212001,,40000:40299,MAX_FRAMES_REACHED,PASS
LDPC_BG2_K300_N640,640,640,0.46875,40,20,320,DIRECT_LAYERED_NMS,0.80000000000000004,-2.5,-2.5,0.79058719264224742,0.88913970501946138,300,9177,272,0.10196666666666666,0.90666666666666662,30.086666666666666,32,32,32,0.093333333333333338,0.90666666666666662,1036.7173333333333,995.25,1461.9950000000001,3176.6999999999998,52.923333333333332,0.093333333333333338,0,2240,2888320,20218240,20218240,0,0,20218240,40436480,12427099,20218240,20218240,23680,2026072001,2026968361,640,40000,40299,1212001,,40000:40299,MAX_FRAMES_REACHED,PASS
LDPC_BG2_K300_N640,640,640,0.46875,40,20,320,DIRECT_LAYERED_NMS,0.84999999999999998,-2.5,-2.5,0.79058719264224742,0.88913970501946138,300,9696,275,0.10773333333333333,0.91666666666666663,30.27,32,32,32,0.083333333333333329,0.91666666666666663,1054.0169999999994,1006.95,1521.3550000000002,2727.4000000000001,59.813333333333333,0.083333333333333329,0,2240,2905920,20341440,20341440,0,0,20341440,40682880,12503861,20341440,20341440,23680,2026072001,2026968361,640,40000,40299,1212001,,40000:40299,MAX_FRAMES_REACHED,PASS
LDPC_BG2_K300_N640,640,640,0.46875,40,20,320,DIRECT_LAYERED_NMS,0.90000000000000002,-2.5,-2.5,0.79058719264224742,0.88913970501946138,300,10866,280,0.12073333333333333,0.93333333333333335,30.68,32,32,32,0.063333333333333339,0.93666666666666665,1072.7306666666666,1005,1506.72,4122.6999999999998,66.719999999999999,0.066666666666666666,0,2240,2945280,20616960,20616960,0,0,20616960,41233920,12669072,20616960,20616960,23680,2026072001,2026968361,640,40000,40299,1212001,,40000:40299,MAX_FRAMES_REACHED,PASS
LDPC_BG2_K300_N640,640,640,0.46875,40,20,320,DIRECT_LAYERED_NMS,0.94999999999999996,-2.5,-2.5,0.79058719264224742,0.88913970501946138,300,11684,284,0.12982222222222223,0.94666666666666666,31.003333333333334,32,32,32,0.053333333333333337,0.94666666666666666,1091.0966666666666,1020.15,1547.9450000000002,3419.0999999999999,76.219999999999999,0.053333333333333337,0,2240,2976320,20834240,20834240,0,0,20834240,41668480,12787645,20834240,20834240,23680,2026072001,2026968361,640,40000,40299,1212001,,40000:40299,MAX_FRAMES_REACHED,PASS
LDPC_BG2_K300_N640,640,640,0.46875,40,20,320,DIRECT_LAYERED_NMS,1,-2.5,-2.5,0.79058719264224742,0.88913970501946138,300,12808,289,0.14231111111111111,0.96333333333333337,31.460000000000001,32,32,32,0.036666666666666667,0.96333333333333337,1099.2583333333334,1005.05,1533.7300000000002,2748.9000000000001,82.763333333333335,0.036666666666666667,0,2240,3020160,21141120,21141120,0,0,21141120,42282240,12962038,21141120,21141120,23680,2026072001,2026968361,640,40000,40299,1212001,,40000:40299,MAX_FRAMES_REACHED,PASS
LDPC_BG2_K300_N640,640,640,0.46875,40,20,320,DIRECT_LAYERED_SPA_BP,0,-2,-2,1.2905871926422474,0.79244659623055669,300,3746,168,0.04162222222222222,0.56000000000000005,22.260000000000002,32,32,32,0.44,0.56000000000000005,2930.7129999999979,3554.8999999999996,5233.8500000000004,7401.8999999999996,18.766666666666666,0.44,0,2240,2136960,14958720,14958720,29917440,14958720,0,0,0,0,0,23680,2026072001,2026968361,640,40000,40299,1212001,,40000:40299,MAX_FRAMES_REACHED,PASS
LDPC_BG2_K300_N640,640,640,0.46875,40,20,320,DIRECT_LAYERED_NMS,0.59999999999999998,-2,-2,1.2905871926422474,0.79244659623055669,300,5683,260,0.063144444444444447,0.8666666666666667,29.550000000000001,32,32,32,0.13333333333333333,0.8666666666666667,895.44333333333338,861,1409.4100000000001,2208.9000000000001,29.219999999999999,0.13333333333333333,0,2240,2836800,19857600,19857600,0,0,19857600,39715200,12290363,19857600,19857600,23680,2026072001,2026968361,640,40000,40299,1212001,,40000:40299,MAX_FRAMES_REACHED,PASS
LDPC_BG2_K300_N640,640,640,0.46875,40,20,320,DIRECT_LAYERED_NMS,0.65000000000000002,-2,-2,1.2905871926422474,0.79244659623055669,300,5292,237,0.058799999999999998,0.79000000000000004,27.793333333333333,32,32,32,0.20666666666666667,0.79333333333333333,892.23666666666622,900.29999999999995,1431.325,3454.5,25.699999999999999,0.20999999999999999,0,2240,2668160,18677120,18677120,0,0,18677120,37354240,11586691,18677120,18677120,23680,2026072001,2026968361,640,40000,40299,1212001,,40000:40299,MAX_FRAMES_REACHED,PASS
LDPC_BG2_K300_N640,640,640,0.46875,40,20,320,DIRECT_LAYERED_NMS,0.69999999999999996,-2,-2,1.2905871926422474,0.79244659623055669,300,5049,213,0.056099999999999997,0.70999999999999996,25.949999999999999,32,32,32,0.28666666666666668,0.71333333333333337,839.08866666666677,931.84999999999991,1352.5900000000004,1973.8,24.846666666666668,0.28666666666666668,0,2240,2491200,17438400,17438400,0,0,17438400,34876800,10823210,17438400,17438400,23680,2026072001,2026968361,640,40000,40299,1212001,,40000:40299,MAX_FRAMES_REACHED,PASS
LDPC_BG2_K300_N640,640,640,0.46875,40,20,320,DIRECT_LAYERED_NMS,0.75,-2,-2,1.2905871926422474,0.79244659623055669,300,5015,202,0.055722222222222222,0.67333333333333334,24.953333333333333,32,32,32,0.32666666666666666,0.67333333333333334,819.85733333333371,943.65000000000009,1360.3500000000004,3109,26.806666666666668,0.32666666666666666,0,2240,2395520,16768640,16768640,0,0,16768640,33537280,10418123,16768640,16768640,23680,2026072001,2026968361,640,40000,40299,1212001,,40000:40299,MAX_FRAMES_REACHED,PASS
LDPC_BG2_K300_N640,640,640,0.46875,40,20,320,DIRECT_LAYERED_NMS,0.80000000000000004,-2,-2,1.2905871926422474,0.79244659623055669,300,5106,191,0.05673333333333333,0.63666666666666671,24.449999999999999,32,32,32,0.35999999999999999,0.64000000000000001,823.04100000000028,949.09999999999991,1410.7050000000002,3223.5999999999999,29.146666666666668,0.36333333333333334,0,2240,2347200,16430400,16430400,0,0,16430400,32860800,10205812,16430400,16430400,23680,2026072001,2026968361,640,40000,40299,1212001,,40000:40299,MAX_FRAMES_REACHED,PASS
LDPC_BG2_K300_N640,640,640,0.46875,40,20,320,DIRECT_LAYERED_NMS,0.84999999999999998,-2,-2,1.2905871926422474,0.79244659623055669,300,5474,192,0.060822222222222222,0.64000000000000001,24.583333333333332,32,32,32,0.35999999999999999,0.64000000000000001,813.36599999999976,951.64999999999998,1353.2200000000007,1715.3,34.016666666666666,0.35999999999999999,0,2240,2360000,16520000,16520000,0,0,16520000,33040000,10262529,16520000,16520000,23680,2026072001,2026968361,640,40000,40299,1212001,,40000:40299,MAX_FRAMES_REACHED,PASS
LDPC_BG2_K300_N640,640,640,0.46875,40,20,320,DIRECT_LAYERED_NMS,0.90000000000000002,-2,-2,1.2905871926422474,0.79244659623055669,300,6216,203,0.069066666666666665,0.67666666666666664,25.550000000000001,32,32,32,0.32333333333333331,0.67666666666666664,853.8653333333333,958.39999999999998,1426.1600000000003,1892.8,40.743333333333332,0.32333333333333331,0,2240,2452800,17169600,17169600,0,0,17169600,34339200,10660773,17169600,17169600,23680,2026072001,2026968361,640,40000,40299,1212001,,40000:40299,MAX_FRAMES_REACHED,PASS
LDPC_BG2_K300_N640,640,640,0.46875,40,20,320,DIRECT_LAYERED_NMS,0.94999999999999996,-2,-2,1.2905871926422474,0.79244659623055669,300,7244,219,0.080488888888888888,0.72999999999999998,26.786666666666665,32,32,32,0.26333333333333331,0.73666666666666669,899.34033333333321,962.59999999999991,1437.24,3616.8000000000002,49.653333333333336,0.27000000000000002,0,2240,2571520,18000640,18000640,0,0,18000640,36001280,11161200,18000640,18000640,23680,2026072001,2026968361,640,40000,40299,1212001,,40000:40299,MAX_FRAMES_REACHED,PASS
LDPC_BG2_K300_N640,640,640,0.46875,40,20,320,DIRECT_LAYERED_NMS,1,-2,-2,1.2905871926422474,0.79244659623055669,300,9008,251,0.10008888888888889,0.83666666666666667,28.936666666666667,32,32,32,0.16,0.83999999999999997,977.91433333333464,986,1444.8199999999999,3418.0999999999999,63.036666666666669,0.16,0,2240,2777920,19445440,19445440,0,0,19445440,38890880,12034541,19445440,19445440,23680,2026072001,2026968361,640,40000,40299,1212001,,40000:40299,MAX_FRAMES_REACHED,PASS
LDPC_BG2_K300_N640,640,640,0.46875,40,20,320,DIRECT_LAYERED_SPA_BP,0,-1.5,-1.5,1.7905871926422474,0.70626877231137719,300,912,52,0.010133333333333333,0.17333333333333334,11.943333333333333,7,32,32,0.82666666666666666,0.17333333333333334,1634.7046666666674,977.39999999999998,4424.3600000000006,7734.8000000000002,4.2033333333333331,0.82666666666666666,0,2240,1146560,8025920,8025920,16051840,8025920,0,0,0,0,0,23680,2026072001,2026968361,640,40000,40299,1212001,,40000:40299,MAX_FRAMES_REACHED,PASS
LDPC_BG2_K300_N640,640,640,0.46875,40,20,320,DIRECT_LAYERED_NMS,0.59999999999999998,-1.5,-1.5,1.7905871926422474,0.70626877231137719,300,2446,180,0.027177777777777776,0.59999999999999998,23.983333333333334,32,32,32,0.38333333333333336,0.6166666666666667,736.78833333333318,806.95000000000005,1341.6500000000003,1895.8,14.113333333333333,0.39000000000000001,0,2240,2302400,16116800,16116800,0,0,16116800,32233600,10087377,16116800,16116800,23680,2026072001,2026968361,640,40000,40299,1212001,,40000:40299,MAX_FRAMES_REACHED,PASS
LDPC_BG2_K300_N640,640,640,0.46875,40,20,320,DIRECT_LAYERED_NMS,0.65000000000000002,-1.5,-1.5,1.7905871926422474,0.70626877231137719,300,1939,120,0.021544444444444446,0.40000000000000002,19.100000000000001,14,32,32,0.59666666666666668,0.40333333333333332,612.95266666666726,530.15000000000009,1317.135,1656.0999999999999,9.5800000000000001,0.59999999999999998,0,2240,1833600,12835200,12835200,0,0,12835200,25670400,8031780,12835200,12835200,23680,2026072001,2026968361,640,40000,40299,1212001,,40000:40299,MAX_FRAMES_REACHED,PASS
LDPC_BG2_K300_N640,640,640,0.46875,40,20,320,DIRECT_LAYERED_NMS,0.69999999999999996,-1.5,-1.5,1.7905871926422474,0.70626877231137719,300,1600,93,0.017777777777777778,0.31,16.109999999999999,10,32,32,0.68666666666666665,0.31333333333333335,528.07966666666618,370,1227.625,1524.5,7.5466666666666669,0.68666666666666665,0,2240,1546560,10825920,10825920,0,0,10825920,21651840,6775463,10825920,10825920,23680,2026072001,2026968361,640,40000,40299,1212001,,40000:40299,MAX_FRAMES_REACHED,PASS
LDPC_BG2_K300_N640,640,640,0.46875,40,20,320,DIRECT_LAYERED_NMS,0.75,-1.5,-1.5,1.7905871926422474,0.70626877231137719,300,1495,78,0.016611111111111111,0.26000000000000001,14.586666666666666,9,32,32,0.73666666666666669,0.26333333333333331,493.62633333333281,306.30000000000001,1250.2600000000002,1528.7,6.6100000000000003,0.73999999999999999,0,2240,1400320,9802240,9802240,0,0,9802240,19604480,6138540,9802240,9802240,23680,2026072001,2026968361,640,40000,40299,1212001,,40000:40299,MAX_FRAMES_REACHED,PASS
LDPC_BG2_K300_N640,640,640,0.46875,40,20,320,DIRECT_LAYERED_NMS,0.80000000000000004,-1.5,-1.5,1.7905871926422474,0.70626877231137719,300,1448,73,0.016088888888888889,0.24333333333333335,13.960000000000001,8,32,32,0.75666666666666671,0.24333333333333335,479.34066666666672,292.35000000000002,1293.2500000000002,1814.4000000000001,8.1766666666666659,0.75666666666666671,0,2240,1340160,9381120,9381120,0,0,9381120,18762240,5874308,9381120,9381120,23680,2026072001,2026968361,640,40000,40299,1212001,,40000:40299,MAX_FRAMES_REACHED,PASS
LDPC_BG2_K300_N640,640,640,0.46875,40,20,320,DIRECT_LAYERED_NMS,0.84999999999999998,-1.5,-1.5,1.7905871926422474,0.70626877231137719,300,1455,72,0.016166666666666666,0.23999999999999999,14.313333333333333,9,32,32,0.76000000000000001,0.23999999999999999,507.25533333333328,292.44999999999999,1279.9500000000003,2250.3000000000002,9.413333333333334,0.76000000000000001,0,2240,1374080,9618560,9618560,0,0,9618560,19237120,6025705,9618560,9618560,23680,2026072001,2026968361,640,40000,40299,1212001,,40000:40299,MAX_FRAMES_REACHED,PASS
LDPC_BG2_K300_N640,640,640,0.46875,40,20,320,DIRECT_LAYERED_NMS,0.90000000000000002,-1.5,-1.5,1.7905871926422474,0.70626877231137719,300,1768,75,0.019644444444444444,0.25,14.973333333333333,9,32,32,0.7466666666666667,0.25333333333333335,516.80666666666662,311.30000000000001,1353.8900000000003,1793.2,11.619999999999999,0.75,0,2240,1437440,10062080,10062080,0,0,10062080,20124160,6296959,10062080,10062080,23680,2026072001,2026968361,640,40000,40299,1212001,,40000:40299,MAX_FRAMES_REACHED,PASS
LDPC_BG2_K300_N640,640,640,0.46875,40,20,320,DIRECT_LAYERED_NMS,0.94999999999999996,-1.5,-1.5,1.7905871926422474,0.70626877231137719,300,2542,99,0.028244444444444444,0.33000000000000002,17.093333333333334,12,32,32,0.66666666666666663,0.33333333333333331,595.08933333333357,417.5,1336.4700000000003,2100.6999999999998,17.833333333333332,0.67000000000000004,0,2240,1640960,11486720,11486720,0,0,11486720,22973440,7180631,11486720,11486720,23680,2026072001,2026968361,640,40000,40299,1212001,,40000:40299,MAX_FRAMES_REACHED,PASS
LDPC_BG2_K300_N640,640,640,0.46875,40,20,320,DIRECT_LAYERED_NMS,1,-1.5,-1.5,1.7905871926422474,0.70626877231137719,300,4069,141,0.045211111111111112,0.46999999999999997,20.493333333333332,23,32,32,0.53000000000000003,0.46999999999999997,705.40233333333333,778.70000000000005,1396.95,1740.4000000000001,30.640000000000001,0.53000000000000003,0,2240,1967360,13771520,13771520,0,0,13771520,27543040,8596295,13771520,13771520,23680,2026072001,2026968361,640,40000,40299,1212001,,40000:40299,MAX_FRAMES_REACHED,PASS
LDPC_BG2_K300_N640,640,640,0.46875,40,20,320,DIRECT_LAYERED_SPA_BP,0,-1,-1,2.2905871926422474,0.62946270589708364,300,147,10,0.0016333333333333334,0.033333333333333333,6.4233333333333329,5,17.100000000000023,32,0.96333333333333337,0.036666666666666667,849.11799999999982,614.20000000000005,2066.5800000000017,4668.8999999999996,0.85333333333333339,0.96333333333333337,0,2240,616640,4316480,4316480,8632960,4316480,0,0,0,0,0,23680,2026072001,2026968361,640,40000,40299,1212001,,40000:40299,MAX_FRAMES_REACHED,PASS
LDPC_BG2_K300_N640,640,640,0.46875,40,20,320,DIRECT_LAYERED_NMS,0.59999999999999998,-1,-1,2.2905871926422474,0.62946270589708364,300,538,57,0.005977777777777778,0.19,13.449999999999999,8,32,32,0.80000000000000004,0.20000000000000001,404.22600000000006,283.45000000000005,948.73500000000013,1694.4000000000001,3.0499999999999998,0.80000000000000004,0,2240,1291200,9038400,9038400,0,0,9038400,18076800,5687187,9038400,9038400,23680,2026072001,2026968361,640,40000,40299,1212001,,40000:40299,MAX_FRAMES_REACHED,PASS
LDPC_BG2_K300_N640,640,640,0.46875,40,20,320,DIRECT_LAYERED_NMS,0.65000000000000002,-1,-1,2.2905871926422474,0.62946270589708364,300,348,34,0.0038666666666666667,0.11333333333333333,10.023333333333333,7,32,32,0.88666666666666671,0.11333333333333333,314.50633333333337,210.34999999999999,875.94999999999993,1350.5999999999999,1.71,0.88666666666666671,0,2240,962240,6735680,6735680,0,0,6735680,13471360,4233811,6735680,6735680,23680,2026072001,2026968361,640,40000,40299,1212001,,40000:40299,MAX_FRAMES_REACHED,PASS
LDPC_BG2_K300_N640,640,640,0.46875,40,20,320,DIRECT_LAYERED_NMS,0.69999999999999996,-1,-1,2.2905871926422474,0.62946270589708364,300,240,21,0.0026666666666666666,0.070000000000000007,8.2599999999999998,6,32,32,0.93000000000000005,0.070000000000000007,270.28799999999978,189.69999999999999,829.48500000000024,1670.2,1.0833333333333333,0.93000000000000005,0,2240,792960,5550720,5550720,0,0,5550720,11101440,3485897,5550720,5550720,23680,2026072001,2026968361,640,40000,40299,1212001,,40000:40299,MAX_FRAMES_REACHED,PASS
LDPC_BG2_K300_N640,640,640,0.46875,40,20,320,DIRECT_LAYERED_NMS,0.75,-1,-1,2.2905871926422474,0.62946270589708364,300,197,17,0.0021888888888888891,0.056666666666666664,7.4333333333333336,5,32,32,0.93999999999999995,0.059999999999999998,241.89333333333335,178.55000000000001,844.18500000000017,1285.5999999999999,0.90666666666666662,0.94333333333333336,0,2240,713600,4995200,4995200,0,0,4995200,9990400,3136149,4995200,4995200,23680,2026072001,2026968361,640,40000,40299,1212001,,40000:40299,MAX_FRAMES_REACHED,PASS
LDPC_BG2_K300_N640,640,640,0.46875,40,20,320,DIRECT_LAYERED_NMS,0.80000000000000004,-1,-1,2.2905871926422474,0.62946270589708364,300,180,12,0.002,0.040000000000000001,6.9233333333333329,5,15.100000000000023,32,0.95999999999999996,0.040000000000000001,230.43699999999998,175.30000000000001,493.06500000000062,1847.8,0.83666666666666667,0.95999999999999996,0,2240,664640,4652480,4652480,0,0,4652480,9304960,2920318,4652480,4652480,23680,2026072001,2026968361,640,40000,40299,1212001,,40000:40299,MAX_FRAMES_REACHED,PASS
LDPC_BG2_K300_N640,640,640,0.46875,40,20,320,DIRECT_LAYERED_NMS,0.84999999999999998,-1,-1,2.2905871926422474,0.62946270589708364,300,189,13,0.0020999999999999999,0.043333333333333335,6.9666666666666668,5,17,32,0.95666666666666667,0.043333333333333335,228.55133333333322,175.80000000000001,536.4150000000003,1403.8,1.1633333333333333,0.95666666666666667,0,2240,668800,4681600,4681600,0,0,4681600,9363200,2939275,4681600,4681600,23680,2026072001,2026968361,640,40000,40299,1212001,,40000:40299,MAX_FRAMES_REACHED,PASS
LDPC_BG2_K300_N640,640,640,0.46875,40,20,320,DIRECT_LAYERED_NMS,0.90000000000000002,-1,-1,2.2905871926422474,0.62946270589708364,300,273,14,0.0030333333333333332,0.046666666666666669,7.3866666666666667,5,19.400000000000091,32,0.95333333333333337,0.046666666666666669,244.40666666666672,180.34999999999999,779.22500000000014,1250.9000000000001,1.9766666666666666,0.95333333333333337,0,2240,709120,4963840,4963840,0,0,4963840,9927680,3117543,4963840,4963840,23680,2026072001,2026968361,640,40000,40299,1212001,,40000:40299,MAX_FRAMES_REACHED,PASS
LDPC_BG2_K300_N640,640,640,0.46875,40,20,320,DIRECT_LAYERED_NMS,0.94999999999999996,-1,-1,2.2905871926422474,0.62946270589708364,300,370,21,0.0041111111111111114,0.070000000000000007,8.4933333333333341,6,32,32,0.93000000000000005,0.070000000000000007,286.06733333333335,198.80000000000001,951.77499999999998,1855.0999999999999,2.9666666666666668,0.93000000000000005,0,2240,815360,5707520,5707520,0,0,5707520,11415040,3585128,5707520,5707520,23680,2026072001,2026968361,640,40000,40299,1212001,,40000:40299,MAX_FRAMES_REACHED,PASS
LDPC_BG2_K300_N640,640,640,0.46875,40,20,320,DIRECT_LAYERED_NMS,1,-1,-1,2.2905871926422474,0.62946270589708364,300,664,30,0.0073777777777777774,0.10000000000000001,10.106666666666667,6,32,32,0.89333333333333331,0.10666666666666667,331.85466666666662,228.15000000000001,995.58000000000004,1639.5999999999999,4.8933333333333335,0.89666666666666661,0,2240,970240,6791680,6791680,0,0,6791680,13583360,4263945,6791680,6791680,23680,2026072001,2026968361,640,40000,40299,1212001,,40000:40299,MAX_FRAMES_REACHED,PASS
LDPC_BG2_K300_N640,640,640,0.46875,40,20,320,DIRECT_LAYERED_SPA_BP,0,-0.5,-0.5,2.7905871926422474,0.56100922715098167,300,8,1,8.8888888888888893e-05,0.0033333333333333335,4.0999999999999996,4,6,32,0.9966666666666667,0.0033333333333333335,548.76700000000005,475,916.01999999999998,4070,0.046666666666666669,0.9966666666666667,0,2240,393600,2755200,2755200,5510400,2755200,0,0,0,0,0,23680,2026072001,2026968361,640,40000,40299,1212001,,40000:40299,MAX_FRAMES_REACHED,PASS
LDPC_BG2_K300_N640,640,640,0.46875,40,20,320,DIRECT_LAYERED_NMS,0.59999999999999998,-0.5,-0.5,2.7905871926422474,0.56100922715098167,300,81,15,0.00089999999999999998,0.050000000000000003,7.2000000000000002,5,32,32,0.94666666666666666,0.053333333333333337,232.02966666666674,167.40000000000001,749,1217.8,0.48666666666666669,0.94666666666666666,0,2240,691200,4838400,4838400,0,0,4838400,9676800,3044184,4838400,4838400,23680,2026072001,2026968361,640,40000,40299,1212001,,40000:40299,MAX_FRAMES_REACHED,PASS
LDPC_BG2_K300_N640,640,640,0.46875,40,20,320,DIRECT_LAYERED_NMS,0.65000000000000002,-0.5,-0.5,2.7905871926422474,0.56100922715098167,300,19,5,0.00021111111111111111,0.016666666666666666,5.6466666666666665,5,11.050000000000011,32,0.98333333333333328,0.016666666666666666,183.27600000000007,146.75,364.33500000000038,1032.5999999999999,0.073333333333333334,0.98333333333333328,0,2240,542080,3794560,3794560,0,0,3794560,7589120,2384924,3794560,3794560,23680,2026072001,2026968361,640,40000,40299,1212001,,40000:40299,MAX_FRAMES_REACHED,PASS
LDPC_BG2_K300_N640,640,640,0.46875,40,20,320,DIRECT_LAYERED_NMS,0.69999999999999996,-0.5,-0.5,2.7905871926422474,0.56100922715098167,300,7,1,7.7777777777777782e-05,0.0033333333333333335,4.7999999999999998,4,8.0500000000000114,32,0.9966666666666667,0.0033333333333333335,160.13733333333346,134.15000000000001,296.7050000000001,1149,0.029999999999999999,0.9966666666666667,0,2240,460800,3225600,3225600,0,0,3225600,6451200,2025141,3225600,3225600,23680,2026072001,2026968361,640,40000,40299,1212001,,40000:40299,MAX_FRAMES_REACHED,PASS
LDPC_BG2_K300_N640,640,640,0.46875,40,20,320,DIRECT_LAYERED_NMS,0.75,-0.5,-0.5,2.7905871926422474,0.56100922715098167,300,5,1,5.5555555555555558e-05,0.0033333333333333335,4.4733333333333336,4,8,32,0.9966666666666667,0.0033333333333333335,144.21433333333337,124.7,247.32500000000013,856.39999999999998,0.036666666666666667,0.9966666666666667,0,2240,429440,3006080,3006080,0,0,3006080,6012160,1887123,3006080,3006080,23680,2026072001,2026968361,640,40000,40299,1212001,,40000:40299,MAX_FRAMES_REACHED,PASS
LDPC_BG2_K300_N640,640,640,0.46875,40,20,320,DIRECT_LAYERED_NMS,0.80000000000000004,-0.5,-0.5,2.7905871926422474,0.56100922715098167,300,0,0,0,0,4.3266666666666671,4,7,15,1,0,141.47599999999994,120.3,264.49500000000012,451.80000000000001,0,1,0,2240,415360,2907520,2907520,0,0,2907520,5815040,1825794,2907520,2907520,23680,2026072001,2026968361,640,40000,40299,1212001,,40000:40299,MAX_FRAMES_REACHED,PASS
LDPC_BG2_K300_N640,640,640,0.46875,40,20,320,DIRECT_LAYERED_NMS,0.84999999999999998,-0.5,-0.5,2.7905871926422474,0.56100922715098167,300,0,0,0,0,4.333333333333333,4,7,19,1,0,143.05366666666677,122.05000000000001,260.15500000000003,791.5,0,1,0,2240,416000,2912000,2912000,0,0,2912000,5824000,1829321,2912000,2912000,23680,2026072001,2026968361,640,40000,40299,1212001,,40000:40299,MAX_FRAMES_REACHED,PASS
LDPC_BG2_K300_N640,640,640,0.46875,40,20,320,DIRECT_LAYERED_NMS,0.90000000000000002,-0.5,-0.5,2.7905871926422474,0.56100922715098167,300,5,1,5.5555555555555558e-05,0.0033333333333333335,4.4633333333333329,4,7,32,0.9966666666666667,0.0033333333333333335,147.53933333333339,121.90000000000001,245.99000000000007,1752.8,0.0066666666666666671,0.9966666666666667,0,2240,428480,2999360,2999360,0,0,2999360,5998720,1884916,2999360,2999360,23680,2026072001,2026968361,640,40000,40299,1212001,,40000:40299,MAX_FRAMES_REACHED,PASS
LDPC_BG2_K300_N640,640,640,0.46875,40,20,320,DIRECT_LAYERED_NMS,0.94999999999999996,-0.5,-0.5,2.7905871926422474,0.56100922715098167,300,0,0,0,0,4.583333333333333,4,8,25,1,0,150.81033333333326,129,266.65500000000003,1134.9000000000001,0,1,0,2240,440000,3080000,3080000,0,0,3080000,6160000,1936394,3080000,3080000,23680,2026072001,2026968361,640,40000,40299,1212001,,40000:40299,MAX_FRAMES_REACHED,PASS
